coid,year_q,K_avg
1909,2022Q1,38.05455820173366
1909,2022Q2,37.60629441932328
1909,2022Q3,44.61688773801982
1909,2022Q4,49.88758675002255
1909,2023Q1,54.99984014070936
1909,2023Q2,40.828928336845195
1909,2023Q3,39.30688317516644
1909,2023Q4,44.02946434708692
1909,2024Q1,40.89206311243457
1909,2024Q2,38.36263351463535
1909,2024Q3,52.86241021941188
1909,2024Q4,35.34392802888478
1909,2025Q1,44.239179365994225
1909,2025Q2,42.32668761706156
1909,2025Q3,48.927924596644374
1909,2025Q4,40.833682897148705
2002,2020Q1,43.11210536380833
2002,2020Q2,60.139829817092966
2002,2020Q3,49.445682073690705
2002,2020Q4,66.45301980716448
2002,2021Q1,49.02160411595893
2002,2021Q2,58.073865713158725
2002,2021Q3,48.98244945134865
2002,2021Q4,44.14926301773994
2002,2022Q1,59.62513030062447
2002,2022Q2,34.28096257057869
2002,2022Q3,56.777106406458984
2002,2022Q4,59.20390393220988
2002,2023Q1,53.70287051637436
2002,2023Q2,44.12217078192037
2002,2023Q3,36.88151327677297
2002,2023Q4,62.08067668007709
2002,2024Q1,35.28342604091268
2002,2024Q2,40.2844208773865
2002,2024Q3,43.03326442275358
2002,2024Q4,35.83861885419898
2002,2025Q1,55.82970009415436
2002,2025Q2,36.064753140514796
2002,2025Q3,47.48605069893391
2002,2025Q4,38.02901513469759
2006,2020Q1,51.400973992147165
2006,2020Q2,70.80043348978276
2006,2020Q3,67.90677037913743
2006,2020Q4,54.79341976909819
2006,2021Q1,54.55508696959147
2006,2021Q2,51.06113089021483
2006,2021Q3,33.95570373884956
2006,2021Q4,59.83699810014431
2006,2022Q1,56.92990492576543
2006,2022Q2,41.99178008459164
2006,2022Q3,49.2078674340997
2006,2022Q4,54.5866546906836
2006,2023Q1,61.984573070602984
2006,2023Q2,55.646125797596454
2006,2023Q3,56.58525990182884
2006,2023Q4,66.62450269538222
2006,2024Q1,60.22548539564729
2006,2024Q2,38.704600019025136
2006,2024Q3,68.35208669368338
2006,2024Q4,33.09892586615271
2006,2025Q1,58.46093873793175
2006,2025Q2,44.34623050162326
2006,2025Q3,37.90816595435539
2006,2025Q4,49.924888158362506
2007,2020Q1,51.40924120459364
2007,2020Q2,57.178311172616084
2007,2020Q3,54.62240062075559
2007,2020Q4,51.64403513887077
2007,2021Q1,40.99762169536407
2007,2021Q2,57.534221731552314
2007,2021Q3,52.679697260969604
2007,2021Q4,31.67577209815509
2007,2022Q1,41.64367749632559
2007,2022Q2,31.04626507661263
2007,2022Q3,33.18827429408161
2007,2022Q4,49.84691090731241
2007,2023Q1,38.00484823485813
2007,2023Q2,37.82777210953751
2007,2023Q3,34.90087948906538
2007,2023Q4,41.603699570138865
2007,2024Q1,24.992402100223046
2007,2024Q2,43.29812337795573
2007,2024Q3,38.59355485244533
2007,2024Q4,28.685873522110196
2007,2025Q1,44.73207156773795
2007,2025Q2,35.333091873622614
2007,2025Q3,41.30503391348246
2007,2025Q4,37.021604949263086
2008,2020Q1,28.755259918774524
2008,2020Q2,27.871784177794844
2008,2020Q3,41.46856595968543
2008,2020Q4,51.70331360548024
2008,2021Q1,32.335382661675176
2008,2021Q2,50.417348232459496
2008,2021Q3,32.25989996063441
2008,2021Q4,44.255134887941416
2008,2022Q1,38.07895499011509
2008,2022Q2,37.672138209316316
2008,2022Q3,44.21505685414169
2008,2022Q4,52.39717842300814
2008,2023Q1,55.505453256351444
2008,2023Q2,56.46565547452612
2008,2023Q3,39.33030353064621
2008,2023Q4,39.38900229108224
2008,2024Q1,36.05487277558964
2008,2024Q2,41.77720581567407
2008,2024Q3,57.73875912916702
2008,2024Q4,32.14655285270142
2008,2025Q1,27.89694418239583
2008,2025Q2,43.55391548424192
2008,2025Q3,51.899714023506455
2008,2025Q4,45.05524148652626
2009,2020Q1,32.278638313761256
2009,2020Q2,59.56837638152033
2009,2020Q3,59.128027902310556
2009,2020Q4,58.63956741316089
2009,2021Q1,43.87617574637391
2009,2021Q2,59.79109592568243
2009,2021Q3,34.00281551420566
2009,2021Q4,37.13823246273704
2009,2022Q1,34.07932214891924
2009,2022Q2,30.469222444305917
2009,2022Q3,40.17230997087929
2009,2022Q4,51.15430927845032
2009,2023Q1,43.207212701034315
2009,2023Q2,40.33349901825421
2009,2023Q3,37.773585842694196
2009,2023Q4,44.058524048646284
2009,2024Q1,44.63004231411928
2009,2024Q2,43.590099408205155
2009,2024Q3,42.24738139484932
2009,2024Q4,35.37933971974931
2009,2025Q1,46.42340209870129
2009,2025Q2,38.27002472436298
2009,2025Q3,46.83110750386296
2009,2025Q4,43.930660811722795
2010,2020Q1,32.552671313147286
2010,2020Q2,73.24880726249661
2010,2020Q3,55.63114098868239
2010,2020Q4,56.38567505762366
2010,2021Q1,38.537841530066814
2010,2021Q2,61.29904259696022
2010,2021Q3,43.05409593725522
2010,2021Q4,39.46338741551419
2010,2022Q1,42.34695706558089
2010,2022Q2,35.04865125386221
2010,2022Q3,41.47194272329137
2010,2022Q4,52.37048997386405
2010,2023Q1,52.59764182087234
2010,2023Q2,56.03325081382485
2010,2023Q3,49.1353932236095
2010,2023Q4,52.52916572830435
2010,2024Q1,49.44738268723096
2010,2024Q2,49.02494332155934
2010,2024Q3,45.85340062600965
2010,2024Q4,40.70510299485258
2010,2025Q1,62.74942844741387
2010,2025Q2,52.23852342547978
2010,2025Q3,50.1616863016244
2010,2025Q4,49.949268459892075
2012,2020Q1,39.286407547682536
2012,2020Q2,52.07841527665145
2012,2020Q3,42.86803482315248
2012,2020Q4,48.95728973659664
2012,2021Q1,49.74954345456461
2012,2021Q2,59.723160274515706
2012,2021Q3,37.17601495657797
2012,2021Q4,42.958726813312
2012,2022Q1,45.45397300441009
2012,2022Q2,44.08830763961442
2012,2022Q3,44.791440362439694
2012,2022Q4,51.588070103593616
2012,2023Q1,56.716786202146785
2012,2023Q2,58.98920113126843
2012,2023Q3,22.640438898501724
2012,2023Q4,46.62301615502139
2012,2024Q1,35.32484887707076
2012,2024Q2,53.75553564136766
2012,2024Q3,60.34888298003133
2012,2024Q4,35.781042767356986
2012,2025Q1,44.62577697095346
2012,2025Q2,40.132879283480996
2012,2025Q3,46.577566774445984
2012,2025Q4,28.689680111560627
2013,2020Q1,35.418973238417095
2013,2020Q2,62.937105024979466
2013,2020Q3,51.824084219013464
2013,2020Q4,40.73914301605711
2013,2021Q1,49.936185360738364
2013,2021Q2,49.862794721087866
2013,2021Q3,50.763156065562114
2013,2021Q4,32.301629487893095
2013,2022Q1,42.73250736400555
2013,2022Q2,38.40524406264599
2013,2022Q3,41.786088890392776
2013,2022Q4,50.94080679250576
2013,2023Q1,54.21080200712982
2013,2023Q2,44.20653240194322
2013,2023Q3,37.5133752976051
2013,2023Q4,46.88636492073755
2013,2024Q1,38.00350719707093
2013,2024Q2,33.23186126726098
2013,2024Q3,49.28747575477001
2013,2024Q4,43.79297981056398
2013,2025Q1,33.7738541609542
2013,2025Q2,39.757330170741525
2013,2025Q3,48.31988313528304
2013,2025Q4,44.094462818310504
2014,2020Q1,40.71675270959922
2014,2020Q2,57.516987433493554
2014,2020Q3,44.89510642971897
2014,2020Q4,54.861039695099315
2014,2021Q1,45.59080633723015
2014,2021Q2,66.78629753893621
2014,2021Q3,37.327494430499414
2014,2021Q4,43.90724245025649
2014,2022Q1,51.16373720867938
2014,2022Q2,28.950530361987134
2014,2022Q3,40.71659611968286
2014,2022Q4,50.963904224769166
2014,2023Q1,46.73712425943382
2014,2023Q2,39.75957688062275
2014,2023Q3,46.75691461710076
2014,2023Q4,47.495372030560354
2014,2024Q1,30.735027065135608
2014,2024Q2,34.79512673603182
2014,2024Q3,42.55788097027516
2014,2024Q4,36.4864985231188
2014,2025Q1,54.21369251787499
2014,2025Q2,31.022972227990095
2014,2025Q3,43.020248380923704
2014,2025Q4,36.59094451683398
2015,2020Q1,45.36021186949265
2015,2020Q2,73.79033858765594
2015,2020Q3,59.3314139055795
2015,2020Q4,64.56424427816336
2015,2021Q1,45.56430982241413
2015,2021Q2,50.187831731158624
2015,2021Q3,46.26482773474111
2015,2021Q4,47.55035818281612
2015,2022Q1,61.092849305379126
2015,2022Q2,32.53627924570835
2015,2022Q3,26.431180113251802
2015,2022Q4,54.02994877822915
2015,2023Q1,63.44169756757137
2015,2023Q2,54.50427841189153
2015,2023Q3,37.79965079703422
2015,2023Q4,57.924689574455556
2015,2024Q1,58.29711077987616
2015,2024Q2,62.96241792632823
2015,2024Q3,75.33703129456926
2015,2024Q4,34.66096319243654
2015,2025Q1,47.10008784370373
2015,2025Q2,51.65480885854365
2015,2025Q3,45.51398757846476
2015,2025Q4,42.965050321653784
2017,2020Q1,39.67359135207173
2017,2020Q2,61.24851400253197
2017,2020Q3,47.668484481631126
2017,2020Q4,49.745437798739296
2017,2021Q1,42.830436581567064
2017,2021Q2,57.92326204697961
2017,2021Q3,35.02999859731238
2017,2021Q4,37.19199239312535
2017,2022Q1,39.50124792096538
2017,2022Q2,34.16695710604379
2017,2022Q3,46.168799217230465
2017,2022Q4,51.09640284773301
2017,2023Q1,60.88897710841793
2017,2023Q2,37.37221084097893
2017,2023Q3,38.894402246580114
2017,2023Q4,43.88057208175578
2017,2024Q1,31.420029773951317
2017,2024Q2,42.487987165945576
2017,2024Q3,41.66722727522443
2017,2024Q4,35.37984396288267
2017,2025Q1,46.44849612711061
2017,2025Q2,44.647289480082705
2017,2025Q3,40.322155481202344
2017,2025Q4,30.88130192690433
2020,2020Q1,55.33177327700285
2020,2020Q2,66.17780999313587
2020,2020Q3,49.146037421928156
2020,2020Q4,52.08744125405559
2020,2021Q1,49.09553458116791
2020,2021Q2,61.606403945606836
2020,2021Q3,34.695916464413145
2020,2021Q4,44.756164505280395
2020,2022Q1,51.882487858645845
2020,2022Q2,44.31179993856549
2020,2022Q3,59.428559964704654
2020,2022Q4,45.23161700195705
2020,2023Q1,53.01742356960637
2020,2023Q2,60.15806325902977
2020,2023Q3,45.516360163760424
2020,2023Q4,51.592209708499134
2020,2024Q1,61.99036024816935
2020,2024Q2,48.44288564042545
2020,2024Q3,51.02363416744694
2020,2024Q4,40.23285726182344
2020,2025Q1,45.778994834688554
2020,2025Q2,49.22012615327663
2020,2025Q3,47.07590213672865
2020,2025Q4,46.183176164188225
2022,2020Q1,22.57046441302115
2022,2020Q2,52.96063603754128
2022,2020Q3,53.740458671506104
2022,2020Q4,53.25953171752708
2022,2021Q1,32.80423080779634
2022,2021Q2,67.86003693695724
2022,2021Q3,37.95467590389232
2022,2021Q4,34.83698869720511
2022,2022Q1,38.72788578705126
2022,2022Q2,21.76628769175485
2022,2022Q3,32.638932920679245
2022,2022Q4,47.954691000198565
2022,2023Q1,42.719542495248305
2022,2023Q2,55.29375044847877
2022,2023Q3,36.73675803813929
2022,2023Q4,37.58861140664041
2022,2024Q1,29.87459502167531
2022,2024Q2,41.285266427583686
2022,2024Q3,37.35434756530566
2022,2024Q4,29.09328540427725
2022,2025Q1,44.63284726630788
2022,2025Q2,39.15927249056154
2022,2025Q3,38.119063012259616
2022,2025Q4,54.853023650915276
2023,2020Q1,49.74775579117122
2023,2020Q2,42.44060405337311
2023,2020Q3,47.98911380957052
2023,2020Q4,49.19553260448425
2023,2021Q1,44.1598527399234
2023,2021Q2,63.3564019579145
2023,2021Q3,42.961410182369676
2023,2021Q4,38.7904606982305
2023,2022Q1,43.721024913075546
2023,2022Q2,34.67158729624298
2023,2022Q3,40.48987100154948
2023,2022Q4,55.49870369155474
2023,2023Q1,40.11484360157747
2023,2023Q2,46.37275634644995
2023,2023Q3,49.774406715711905
2023,2023Q4,49.446782951605975
2023,2024Q1,33.549592192541056
2023,2024Q2,36.96630353674655
2023,2024Q3,56.56123073293121
2023,2024Q4,44.453201793439156
2023,2025Q1,57.72137805942178
2023,2025Q2,56.509838599529
2023,2025Q3,51.98719420480011
2023,2025Q4,44.93123454568665
2024,2020Q1,50.27907757480029
2024,2020Q2,71.84816155065299
2024,2020Q3,51.74826386927706
2024,2020Q4,50.68797245736815
2024,2021Q1,49.15029640823781
2024,2021Q2,47.05133174224103
2024,2021Q3,35.949977578161715
2024,2021Q4,41.89483227038535
2024,2022Q1,45.936660550796034
2024,2022Q2,29.233121083012737
2024,2022Q3,46.56718412304719
2024,2022Q4,47.016067321113745
2024,2023Q1,50.44914336846757
2024,2023Q2,41.49493275161296
2024,2023Q3,39.91419586368415
2024,2023Q4,62.005363136706954
2024,2024Q1,39.730066744283995
2024,2024Q2,46.47217759366112
2024,2024Q3,46.50418340610853
2024,2024Q4,36.009879135116
2024,2025Q1,39.12502323406134
2024,2025Q2,43.99075092677667
2024,2025Q3,45.36046706653362
2024,2025Q4,36.038035718823785
2025,2020Q1,48.673514497955146
2025,2020Q2,48.35143940428377
2025,2020Q3,56.142211828949705
2025,2020Q4,37.98945279605452
2025,2021Q1,39.65659842546392
2025,2021Q2,56.99535180695887
2025,2021Q3,45.85912520708441
2025,2021Q4,38.919123775211
2025,2022Q1,45.774635681148766
2025,2022Q2,39.17340789096592
2025,2022Q3,36.555511041695084
2025,2022Q4,48.048915276324195
2025,2023Q1,50.7511808725085
2025,2023Q2,41.95471957911017
2025,2023Q3,53.37027189781754
2025,2023Q4,41.18350772550887
2025,2024Q1,56.91401505662776
2025,2024Q2,44.45208155121657
2025,2024Q3,44.91646448856789
2025,2024Q4,30.84730958740067
2025,2025Q1,47.15334882288512
2025,2025Q2,38.54485375088516
2025,2025Q3,32.278941971746235
2025,2025Q4,26.178661653359274
2027,2020Q1,43.844702588040875
2027,2020Q2,52.28842825376946
2027,2020Q3,38.81283411510511
2027,2020Q4,55.212805510805666
2027,2021Q1,41.76463779650536
2027,2021Q2,60.529842683056444
2027,2021Q3,40.1668498164579
2027,2021Q4,38.46453994483573
2027,2022Q1,44.58173930191057
2027,2022Q2,35.37815205910102
2027,2022Q3,53.44219291691353
2027,2022Q4,54.616532837388334
2027,2023Q1,55.70930541100367
2027,2023Q2,53.260854112036355
2027,2023Q3,51.26929727197266
2027,2023Q4,50.83897131687796
2027,2024Q1,36.05815716118481
2027,2024Q2,36.87686791853726
2027,2024Q3,55.01036331854304
2027,2024Q4,35.193611859922534
2027,2025Q1,69.2131613971997
2027,2025Q2,23.687446588178275
2027,2025Q3,46.49970352197855
2027,2025Q4,37.743689874397006
2028,2020Q1,40.99445388845751
2028,2020Q2,63.54310206914176
2028,2020Q3,51.06717550181565
2028,2020Q4,58.972426338024924
2028,2021Q1,35.5764107255743
2028,2021Q2,59.53466818764
2028,2021Q3,30.482847856994606
2028,2021Q4,40.87749765097994
2028,2022Q1,42.35671645387648
2028,2022Q2,27.90835677448593
2028,2022Q3,38.78119114953318
2028,2022Q4,48.67879556150396
2028,2023Q1,41.947116430319475
2028,2023Q2,39.33692330751523
2028,2023Q3,40.367801366661574
2028,2023Q4,45.824966964542035
2028,2024Q1,42.27857273416257
2028,2024Q2,34.64853867462914
2028,2024Q3,46.59873742151165
2028,2024Q4,36.99728506102763
2028,2025Q1,42.57520269736533
2028,2025Q2,32.99838646737262
2028,2025Q3,42.023964128968224
2028,2025Q4,41.24065382753733
2029,2020Q1,42.268860537004194
2029,2020Q2,62.662822054420104
2029,2020Q3,49.54266950547286
2029,2020Q4,57.21560621686712
2029,2021Q1,43.92868591547557
2029,2021Q2,57.95540037942993
2029,2021Q3,38.63620781344587
2029,2021Q4,37.41235592497791
2029,2022Q1,50.284975285917405
2029,2022Q2,34.59772702378746
2029,2022Q3,45.28495247369515
2029,2022Q4,49.181361505299066
2029,2023Q1,57.24082654865859
2029,2023Q2,50.212569509196605
2029,2023Q3,51.26360939435576
2029,2023Q4,54.930660674140256
2029,2024Q1,40.5701811936541
2029,2024Q2,42.955895014361474
2029,2024Q3,52.998738202169754
2029,2024Q4,38.12170223796396
2029,2025Q1,61.98051796561334
2029,2025Q2,38.99078705413392
2029,2025Q3,55.80197156174941
2029,2025Q4,39.30873740803717
2030,2020Q1,35.020647176586
2030,2020Q2,63.268886042183325
2030,2020Q3,48.81591890875887
2030,2020Q4,61.06349561481875
2030,2021Q1,36.789216785399304
2030,2021Q2,65.06537562851042
2030,2021Q3,45.45003741492318
2030,2021Q4,35.75419632512613
2030,2022Q1,41.49204415147314
2030,2022Q2,31.97052171573833
2030,2022Q3,50.46981647923583
2030,2022Q4,45.94107874589351
2030,2023Q1,44.18243672349713
2030,2023Q2,50.32427566906239
2030,2023Q3,39.96195556517981
2030,2023Q4,47.73345607686026
2030,2024Q1,33.33005508224477
2030,2024Q2,35.31954983015345
2030,2024Q3,53.71323081754022
2030,2024Q4,43.25221213718858
2030,2025Q1,49.82352543551521
2030,2025Q2,41.74964479934442
2030,2025Q3,43.973661277709766
2030,2025Q4,51.9091493163504
2031,2020Q1,39.4640052776997
2031,2020Q2,61.30728529928054
2031,2020Q3,59.186586605663564
2031,2020Q4,46.01308363158202
2031,2021Q1,41.62106448248765
2031,2021Q2,62.24429060385524
2031,2021Q3,36.78019142394584
2031,2021Q4,40.79350615766708
2031,2022Q1,50.50252626394054
2031,2022Q2,32.41948773914928
2031,2022Q3,45.93666291387909
2031,2022Q4,57.08153423289548
2031,2023Q1,60.233262720680145
2031,2023Q2,40.076898098108295
2031,2023Q3,48.04061934848416
2031,2023Q4,54.4534978438775
2031,2024Q1,49.16848511353773
2031,2024Q2,40.5721991949351
2031,2024Q3,49.9044220942725
2031,2024Q4,37.16375087764013
2031,2025Q1,48.496596976819916
2031,2025Q2,46.932656140120336
2031,2025Q3,54.4195664934928
2031,2025Q4,33.45990296895124
2032,2020Q1,41.02147026634011
2032,2020Q2,66.79563730794843
2032,2020Q3,57.99148610588322
2032,2020Q4,50.51781244369428
2032,2021Q1,38.3382730829833
2032,2021Q2,58.289461232676565
2032,2021Q3,41.579178302911075
2032,2021Q4,36.02280583272509
2032,2022Q1,46.87162365411484
2032,2022Q2,24.24969407069031
2032,2022Q3,37.44174482608541
2032,2022Q4,43.18803282401213
2032,2023Q1,37.13243254142768
2032,2023Q2,36.01495886143003
2032,2023Q3,37.57080687387122
2032,2023Q4,53.68978181134563
2032,2024Q1,31.01760965055139
2032,2024Q2,40.28401749688886
2032,2024Q3,37.324996669760125
2032,2024Q4,27.123859966057246
2032,2025Q1,52.73667816968324
2032,2025Q2,31.379349688087384
2032,2025Q3,47.74282971348627
2032,2025Q4,38.1657974399108
2033,2020Q1,42.107581347051
2033,2020Q2,54.73829176176985
2033,2020Q3,43.57592237751923
2033,2020Q4,47.946272699477966
2033,2021Q1,39.88241666913151
2033,2021Q2,55.597406218412694
2033,2021Q3,35.72368700660399
2033,2021Q4,37.867465372099176
2033,2022Q1,49.55262155528777
2033,2022Q2,24.949612386324546
2033,2022Q3,30.646738394199872
2033,2022Q4,49.67868136339293
2033,2023Q1,41.53183447235184
2033,2023Q2,34.26893690934519
2033,2023Q3,41.609946624529364
2033,2023Q4,57.33380714490173
2033,2024Q1,29.249360023624263
2033,2024Q2,28.791250350836282
2033,2024Q3,52.077016604500066
2033,2024Q4,38.3274242474325
2033,2025Q1,37.44760077700168
2033,2025Q2,43.32177667794026
2033,2025Q3,45.397079468323234
2033,2025Q4,32.522968876001016
2034,2020Q1,49.12923638718376
2034,2020Q2,71.06219139666655
2034,2020Q3,50.623531628549394
2034,2020Q4,60.98996821122394
2034,2021Q1,40.251914469002905
2034,2021Q2,52.92269582109124
2034,2021Q3,43.77667313571562
2034,2021Q4,36.761127135784506
2034,2022Q1,46.01907696405334
2034,2022Q2,34.272541320659634
2034,2022Q3,44.717873235877605
2034,2022Q4,46.684044345332254
2034,2023Q1,54.225988448787305
2034,2023Q2,46.85393020269768
2034,2023Q3,45.47228484082483
2034,2023Q4,47.96122826144462
2034,2024Q1,29.46368311825503
2034,2024Q2,45.59528887465487
2034,2024Q3,44.29501008740701
2034,2024Q4,36.634763788129945
2034,2025Q1,50.14515757344565
2034,2025Q2,40.17715624123301
2034,2025Q3,40.91506444077618
2034,2025Q4,37.93650352612289
2038,2020Q1,30.097763613386782
2038,2020Q2,65.84696238765608
2038,2020Q3,52.15108634196029
2038,2020Q4,50.99624096572258
2038,2021Q1,32.78856722107178
2038,2021Q2,66.45289033097806
2038,2021Q3,27.656898426323828
2038,2021Q4,35.37675190530939
2038,2022Q1,37.449356475089694
2038,2022Q2,23.776695466649127
2038,2022Q3,44.755961655915506
2038,2022Q4,47.827589440729504
2038,2023Q1,37.719385476351945
2038,2023Q2,38.27599467092624
2038,2023Q3,32.622742237331515
2038,2023Q4,44.20199836080396
2038,2024Q1,26.322307339863354
2038,2024Q2,35.58467368654799
2038,2024Q3,33.288953065630906
2038,2024Q4,29.426867126783886
2038,2025Q1,46.760063090565566
2038,2025Q2,35.59697217560358
2038,2025Q3,43.870580343289205
2038,2025Q4,30.405363532156557
2049,2020Q1,43.207938942895794
2049,2020Q2,63.36532440546823
2049,2020Q3,47.31660595170352
2049,2020Q4,58.546195279559434
2049,2021Q1,51.072593841255646
2049,2021Q2,55.40098883182948
2049,2021Q3,42.71125803803174
2049,2021Q4,52.754097160129724
2049,2022Q1,36.26163145987785
2049,2022Q2,44.19335347056897
2049,2022Q3,36.648881831499665
2049,2022Q4,50.32470692188708
2049,2023Q1,62.147823613381064
2049,2023Q2,47.61382333591062
2049,2023Q3,42.73293552037049
2049,2023Q4,51.62388215070039
2049,2024Q1,47.183420696753046
2049,2024Q2,34.77538092971503
2049,2024Q3,48.0182966916986
2049,2024Q4,55.38483737057432
2049,2025Q1,40.224780667234256
2049,2025Q2,36.34245209914553
2049,2025Q3,43.28350676997079
2049,2025Q4,39.25173213719755
2059,2020Q1,40.304303988430505
2059,2020Q2,55.42888375772416
2059,2020Q3,32.86048039030187
2059,2020Q4,52.0403472498527
2059,2021Q1,52.942161471788665
2059,2021Q2,66.25777378584982
2059,2021Q3,44.99131150444477
2059,2021Q4,61.81836684775306
2059,2022Q1,37.66977395860046
2059,2022Q2,48.32336800422903
2059,2022Q3,52.89110790253427
2059,2022Q4,43.783550159500415
2059,2023Q1,42.91441796466423
2059,2023Q2,62.551749223806105
2059,2023Q3,52.41928165175141
2059,2023Q4,45.19554634427947
2059,2024Q1,57.83488425991776
2059,2024Q2,48.00684169082727
2059,2024Q3,51.10084315748769
2059,2024Q4,53.89444482264956
2059,2025Q1,52.136143296429374
2059,2025Q2,64.06243625488617
2059,2025Q3,62.86640761617452
2059,2025Q4,48.82927550259447
2062,2020Q1,34.393395459128165
2062,2020Q2,42.74404656468637
2062,2020Q3,49.39313009256208
2062,2020Q4,44.51695507066951
2062,2021Q1,50.769561078023365
2062,2021Q2,44.789569253498655
2062,2021Q3,42.493023099369104
2062,2021Q4,43.38921317969533
2062,2022Q1,46.816743466323366
2062,2022Q2,41.909912334055
2062,2022Q3,42.53679915427707
2062,2022Q4,48.387951616397615
2062,2023Q1,49.45953940849519
2062,2023Q2,43.507863336738815
2062,2023Q3,49.25998271022393
2062,2023Q4,47.989306489868184
2062,2024Q1,42.663700460243795
2062,2024Q2,39.159848954217885
2062,2024Q3,56.396554329622994
2062,2024Q4,39.25516788948254
2062,2025Q1,41.06516636829853
2062,2025Q2,36.31661055208826
2062,2025Q3,47.00734996412556
2062,2025Q4,44.1890659358151
2069,2020Q1,38.71664175990441
2069,2020Q2,66.49652038946532
2069,2020Q3,51.41432989185513
2069,2020Q4,57.67862314639715
2069,2021Q1,38.43278357217738
2069,2021Q2,60.596374555439894
2069,2021Q3,45.72373582208627
2069,2021Q4,39.79353597292327
2069,2022Q1,38.1696366895218
2069,2022Q2,31.317809884319587
2069,2022Q3,44.29051030588847
2069,2022Q4,45.324782470407314
2069,2023Q1,41.17325870781696
2069,2023Q2,44.51444780073515
2069,2023Q3,35.76336488002259
2069,2023Q4,48.67931240443529
2069,2024Q1,34.14733750753332
2069,2024Q2,48.97180377675825
2069,2024Q3,60.183343768214186
2069,2024Q4,34.54938466247691
2069,2025Q1,53.42597322490959
2069,2025Q2,46.778086023923485
2069,2025Q3,51.68080310369393
2069,2025Q4,66.27399628712587
2072,2020Q4,40.29400469942252
2072,2021Q1,56.674012126801394
2072,2021Q2,51.68040069440039
2072,2021Q3,46.823521226464244
2072,2021Q4,60.14753672317129
2072,2022Q1,62.26428113470866
2072,2022Q2,49.96436882411329
2072,2022Q3,35.625927888028556
2072,2022Q4,66.85072933613309
2072,2023Q1,65.32613625695495
2072,2023Q2,54.92386135115597
2072,2023Q3,67.0369727927422
2072,2023Q4,57.187594077984976
2072,2024Q1,72.87607980414866
2072,2024Q2,53.5265378593063
2072,2024Q3,39.16279869748242
2072,2024Q4,40.64206054256305
2072,2025Q1,57.32379628941177
2072,2025Q2,68.53750132300782
2072,2025Q3,36.92049740812495
2072,2025Q4,38.05089883169741
2101,2020Q1,47.383859113650836
2101,2020Q2,56.2132527466092
2101,2020Q3,41.58913951407531
2101,2020Q4,38.55557504710278
2101,2021Q1,44.209597863790584
2101,2021Q2,52.78020503313005
2101,2021Q3,56.14232229824016
2101,2021Q4,57.111547878894434
2101,2022Q1,49.321095252676606
2101,2022Q2,40.49384296150236
2101,2022Q3,46.08996058853739
2101,2022Q4,38.50554258388963
2101,2023Q1,63.62906683805122
2101,2023Q2,53.04624823443531
2101,2023Q3,37.62037024468147
2101,2023Q4,52.726788870438845
2101,2024Q1,38.958854177776026
2101,2024Q2,57.10512352208456
2101,2024Q3,43.15786371917925
2101,2024Q4,42.818246951442156
2101,2025Q1,40.8829123058598
2101,2025Q2,39.0634461246102
2101,2025Q3,51.008406139837824
2101,2025Q4,40.09056457585602
2102,2020Q1,35.586457701238054
2102,2020Q2,56.25435932209669
2102,2020Q3,52.00093339101443
2102,2020Q4,43.12822398303762
2102,2021Q1,42.37577446202047
2102,2021Q2,55.67810413565542
2102,2021Q3,40.95931537638857
2102,2021Q4,41.65033654485185
2102,2022Q1,40.776634056147635
2102,2022Q2,33.58584527453432
2102,2022Q3,55.43102678486794
2102,2022Q4,40.93131403010373
2102,2023Q1,49.56236808290948
2102,2023Q2,32.22459393576932
2102,2023Q3,44.762520754521745
2102,2023Q4,40.6926195817512
2102,2024Q1,35.4101325687255
2102,2024Q2,47.41498914655494
2102,2024Q3,50.204906349834864
2102,2024Q4,44.957024964946676
2102,2025Q1,36.78848922945629
2102,2025Q2,58.085980731401015
2102,2025Q3,41.110325447635674
2102,2025Q4,49.156888480319566
2103,2020Q1,32.96303934265651
2103,2020Q2,58.36142187967018
2103,2020Q3,52.7667363837517
2103,2020Q4,55.37525446566802
2103,2021Q1,51.441288897000874
2103,2021Q2,60.18874270819079
2103,2021Q3,42.261115007609874
2103,2021Q4,55.808871525218514
2103,2022Q1,34.71105276324548
2103,2022Q2,46.90114991322677
2103,2022Q3,48.81727553724091
2103,2022Q4,47.747091853766236
2103,2023Q1,53.99054126631812
2103,2023Q2,45.318697763707206
2103,2023Q3,36.90332077160579
2103,2023Q4,50.86935828276155
2103,2024Q1,41.375990754809195
2103,2024Q2,47.018573125582385
2103,2024Q3,53.952375669491666
2103,2024Q4,35.690729045188135
2103,2025Q1,48.62658955471059
2103,2025Q2,41.25664144818731
2103,2025Q3,41.64062937152205
2103,2025Q4,37.404432669681505
2104,2020Q1,34.079107318456735
2104,2020Q2,48.032610458749005
2104,2020Q3,43.427464891565556
2104,2020Q4,56.6270497876049
2104,2021Q1,50.45894750668413
2104,2021Q2,51.653924951015455
2104,2021Q3,46.13726890462439
2104,2021Q4,50.906326542700974
2104,2022Q1,51.069878155693196
2104,2022Q2,27.04728069385038
2104,2022Q3,55.33711632403972
2104,2022Q4,43.74709442491267
2104,2023Q1,55.798911884554656
2104,2023Q2,52.52519398601617
2104,2023Q3,36.73271801159742
2104,2023Q4,41.80069813775645
2104,2024Q1,28.954133459207725
2104,2024Q2,46.90045163719551
