coid,year,ppo_year_avg
1443 立益物流,2025,-0.4473638491590171
1444 力麗,2020,0.4844342600393678
1444 力麗,2021,-0.29191906944307006
1444 力麗,2022,-0.09568082032791501
1444 力麗,2023,0.09697706441734386
1444 力麗,2024,-0.2725613923299531
1444 力麗,2025,-1.1591863419814221
1445 大宇,2020,0.9226401514588954
1445 大宇,2021,0.5862040648214469
1445 大宇,2022,0.06876174398500744
1445 大宇,2023,0.4624452363134169
1445 大宇,2024,-0.19573225199381192
1445 大宇,2025,-0.5290342042913712
1446 宏和,2020,-0.3152510375685158
1446 宏和,2021,0.21480045528107475
1446 宏和,2022,-0.2195567825338206
1446 宏和,2023,0.4063594679746211
1446 宏和,2024,0.22254060764348807
1446 宏和,2025,-2.365806297345158
1447 力鵬,2020,0.3452704356498472
1447 力鵬,2021,0.265913570437015
1447 力鵬,2022,-0.5329841706980488
1447 力鵬,2023,0.06033512152815139
1447 力鵬,2024,-0.20544843945273894
1447 力鵬,2025,-0.8262765595028719
1449 佳和,2020,0.3877779699399349
1449 佳和,2021,-1.3471575600632382
1449 佳和,2022,-0.6396477715456506
1449 佳和,2023,0.4290557595799913
1449 佳和,2024,0.2232136257164682
1449 佳和,2025,-2.0872616147038268
1451 年興,2020,-0.46640623832209144
1451 年興,2021,0.4236562817504399
1451 年興,2022,0.08555907987464345
1451 年興,2023,-0.03068205297520829
1451 年興,2024,0.1696210502437227
1451 年興,2025,-0.30453526044999646
1452 宏益,2020,-0.017931568760632316
1452 宏益,2021,0.6548363062364014
1452 宏益,2022,-0.3983280472586195
1452 宏益,2023,0.03530749482003895
1452 宏益,2024,-0.13407585174873302
1452 宏益,2025,-0.7081967804527463
1453 大將,2020,0.19398050919702398
1453 大將,2021,0.00848288796605941
1453 大將,2022,0.7342095441380289
1453 大將,2023,-0.038836632180920205
1453 大將,2024,-0.026038281490803946
1453 大將,2025,-0.5170922326021736
1454 台富,2020,0.22688848563647881
1454 台富,2021,0.8961063704999017
1454 台富,2022,-0.06603100621032164
1454 台富,2023,0.5050256658721329
1454 台富,2024,-0.15483439584001826
1454 台富,2025,-0.3784651729493958
1455 集盛,2020,0.4245979247229862
1455 集盛,2021,0.7597422979737694
1455 集盛,2022,-0.7625862734397941
1455 集盛,2023,0.1574764826499054
1455 集盛,2024,-0.29794462658759774
1455 集盛,2025,-0.6670328830213511
1456 怡華,2020,0.3365313362588794
1456 怡華,2021,0.6358177567239324
1456 怡華,2022,-0.4917651443380792
1456 怡華,2023,0.10860652091721866
1456 怡華,2024,-0.12104607189607974
1456 怡華,2025,-0.6099726204309572
1457 宜進,2020,0.2680567876980924
1457 宜進,2021,0.4340580045641965
1457 宜進,2022,0.12473658678780965
1457 宜進,2023,0.108338416117114
1457 宜進,2024,0.2522147458784839
1457 宜進,2025,-0.431527674794251
1459 聯發,2020,0.3556743498180294
1459 聯發,2021,0.6823779177545414
1459 聯發,2022,-0.7876559750380143
1459 聯發,2023,0.33725681054337997
1459 聯發,2024,-0.08847261719666584
1459 聯發,2025,0.5481563358725526
1460 宏遠,2020,-0.0036686644600762556
1460 宏遠,2021,-0.42204310766912734
1460 宏遠,2022,-0.544835776100873
1460 宏遠,2023,0.08283735734514022
1460 宏遠,2024,-0.1401465105383516
1460 宏遠,2025,-0.44303830324777993
1463 強盛新,2020,0.011357777580475365
1463 強盛新,2021,0.2763046777146838
1463 強盛新,2022,0.038438465665381054
1463 強盛新,2023,0.4505665851407409
1463 強盛新,2024,0.6698076309493566
1463 強盛新,2025,-0.5223299788834666
1464 得力,2020,-0.5696442499977538
1464 得力,2021,-0.2893441482345113
1464 得力,2022,-0.156478850749623
1464 得力,2023,0.04104153466201243
1464 得力,2024,0.4523323299982587
1464 得力,2025,-0.9631001285955527
1465 偉全,2020,-0.05441407391109304
1465 偉全,2021,-0.02940324048741807
1465 偉全,2022,0.23824330854762468
1465 偉全,2023,0.12184906667847603
1465 偉全,2024,0.12002693439734026
1465 偉全,2025,-0.21608659778647457
1466 聚隆,2020,1.3200329548997793
1466 聚隆,2021,-0.34809404561199814
1466 聚隆,2022,-0.30612419914873445
1466 聚隆,2023,0.23304904135163645
1466 聚隆,2024,-0.18397885064442585
1466 聚隆,2025,0.3505538320045696
1467 南緯,2020,1.2286353226404492
