coid,year,ppo_year_avg
1215,2022,0.18538170630639664
1215,2023,0.4593243316993722
1215,2024,0.061677778289155744
1215,2025,1.1930701582967895
1216,2020,-0.13117262903974902
1216,2021,0.12519950952935716
1216,2022,0.0013793854706247047
1216,2023,0.2947090554226269
1216,2024,0.3047509341854285
1216,2025,-0.1532297054720775
1217,2020,0.4568435921902666
1217,2021,0.23270897628218368
1217,2022,0.07693246711971402
1217,2023,0.2517054885683891
1217,2024,0.021650655515367923
1217,2025,-0.25860629626486925
1218,2020,0.3415007823945544
1218,2021,0.16206628767797124
1218,2022,0.5027038463668324
1218,2023,-0.874373513200678
1218,2024,-0.1738042665772649
1218,2025,-0.12003749603596088
1219,2020,0.2814244864614162
1219,2021,-0.011776668012827831
1219,2022,-0.023677820995668043
1219,2023,0.14107386024262877
1219,2024,-0.2747263380124545
1219,2025,-0.36534812936623384
1220,2020,0.41379863076602935
1220,2021,0.4956023587666128
1220,2022,0.0435605387400901
1220,2023,-0.09572243708375798
1220,2024,0.46777490106059955
1220,2025,-0.8949077889120665
1225,2020,0.00010733552457094654
1225,2021,0.7437480174426102
1225,2022,0.21753585766608258
1225,2023,0.06083672960214026
1225,2024,-0.1859367640449679
1225,2025,-1.7241326113205333
1227,2020,-0.15446827611294725
1227,2021,-0.1795821055136858
1227,2022,-0.457576747853331
1227,2023,0.026040544482522188
1227,2024,-0.03109959907536808
1227,2025,-0.43528448247990886
1229,2020,0.5981609584864457
1229,2021,0.8780494343134578
1229,2022,-0.19907413848965727
1229,2023,0.7169899166182754
1229,2024,-0.2244952447532464
1229,2025,-0.16157200904742713
1231,2020,0.3268180534634612
1231,2021,0.9724137784636147
1231,2022,0.3408687766409965
1231,2023,0.5519048038787145
1231,2024,0.9280759577312292
1231,2025,-0.5120620218892233
1232,2020,0.17462072593224567
1232,2021,0.4261962940926221
1232,2022,-0.12313562900293228
1232,2023,0.08227932654451149
1232,2024,0.12338789332041025
1232,2025,0.10641217401772951
1233,2020,-0.07209611898044668
1233,2021,-0.04032467982391844
1233,2022,-0.0706295853911421
1233,2023,0.1892556653275856
1233,2024,-0.212798349123996
1233,2025,0.1981630860965739
1234,2020,0.1284058223304632
1234,2021,0.21887966116196406
1234,2022,-0.041465445384454284
1234,2023,0.455490279604526
1234,2024,0.15054127700056452
1234,2025,-0.1274025573191974
1235,2020,0.276787339580271
1235,2021,1.0998323606667288
1235,2022,1.316426144506298
1235,2023,0.592121013892504
1235,2024,0.2897851411871903
1235,2025,-1.6213254113416453
1236,2020,0.14823992463078473
1236,2021,1.233994082266968
1236,2022,-0.47345159528898473
1236,2023,0.03412084244284836
1236,2024,-0.03055976483337295
1236,2025,0.3268408401473371
1240,2020,0.27959614005840766
1256,2020,0.6173714947635502
1256,2021,0.1506403080838295
1256,2022,-0.3014650559762873
1256,2023,-0.1409312516056903
1256,2024,-1.120454445187966
1256,2025,0.14765095057693833
1259,2020,-0.12085790698102232
1264,2020,0.4289516122427231
1268,2020,-0.049104038760199385
1301,2020,-0.05645555520866587
1301,2021,0.2672135478870148
1301,2022,-0.19114613237604827
1301,2023,-0.0845402836450205
1301,2024,-1.406879493751418
1301,2025,0.18695860778947293
1303,2020,-0.04674826214861044
1303,2021,0.4314380916005003
1303,2022,-0.13709112404309579
1303,2023,-0.07870463428769849
1303,2024,-1.3482983439956748
1303,2025,1.5080825171166432
1304,2020,0.8129715476570554
1304,2021,0.718711876153243
1304,2022,-0.5405441135508284
1304,2023,-0.11621007047510377
1304,2024,-1.032576405394386
1304,2025,-0.06563704618146683
1305,2020,0.3261620917330744
1305,2021,0.771230051367421
1305,2022,-0.4289019823145114
1305,2023,-0.18224309430221422
1305,2024,-1.1139584366506305
1305,2025,-0.34853849016236826
1307,2020,-0.09786886237418956
1307,2021,-0.11455925339543169
1307,2022,0.051068223397522594
1307,2023,0.4928684768210009
1307,2024,0.7637218664164437
1307,2025,-0.2828593908040083
1308,2020,0.6012051373009815
1308,2021,1.1339429989541279
1308,2022,-0.33252625687640236
1308,2023,-0.2366989270298508
1308,2024,-0.934570371028816
1308,2025,-0.2071747461085561
1309,2020,2.048711456506441
1309,2021,0.20698107629514959
1309,2022,-0.6047460987058539
1309,2023,-0.47194851147558414
1309,2024,-0.2274125950742709
1309,2025,-0.7829863333096126
1310,2020,-0.16865036157726404
1310,2021,-0.09626735324228998
1310,2022,-0.44888607252737606
1310,2023,0.3142285896817802
1310,2024,-0.8486661404546759
1310,2025,-0.5002553783353996
1312,2020,0.3153063660447731
1312,2021,0.40924380942022015
1312,2022,-0.5945533397099475
1312,2023,-0.3059294575252386
1312,2024,-0.6718237079098232
1312,2025,0.07939574613972888
1313,2020,0.9325705839641701
1313,2021,0.33215726766539255
1313,2022,-0.7473152634934229
1313,2023,0.2493888586961831
1313,2024,-0.9240627454575618
1313,2025,0.28453897856528776
1314,2020,0.13336508454605586
1314,2021,0.364040049640569
1314,2022,-0.37737265847935236
1314,2023,-0.035474080461321514
1314,2024,-0.4782942751800543
1314,2025,0.07972993499180249
1315,2020,0.47894246856260697
1315,2021,0.004645431437130326
1315,2022,-0.2840661616323636
1315,2023,0.1980860846270298
1315,2024,0.08170094491847407
1315,2025,-0.037421109904948666
1316,2020,-0.28081885458420947
1316,2021,0.9113841420263612
1316,2022,-1.1457205189982844
1316,2023,0.21709581962213348
1316,2024,0.13267335928901733
1316,2025,0.287523887258952
1319,2020,-0.30233885494778634
1319,2021,-0.2514424787492382
1319,2022,0.526186658576498
1319,2023,1.1750701406865418
1319,2024,0.7055546537364691
1319,2025,-0.4102060411174281
1321,2020,-0.11585653722059357
1321,2021,0.021711297693904587
1321,2022,-0.05446850729637306
1321,2023,0.23371881185938576
1321,2024,-0.2629358823020122
1321,2025,0.23564221848759737
1323,2020,0.025893273387225295
1323,2021,0.18706739877524986
1323,2022,-0.01712179394860629
1323,2023,-0.04041420335053893
1323,2024,-0.37336237612400036
1323,2025,-0.5872687446626255
1324,2020,0.1299596411533456
1324,2021,0.2602272466198877
1324,2022,-0.13253001794635288
1324,2023,1.0116134228450748
1324,2024,-0.6721897138023084
1324,2025,-0.46268708642707035
1325,2020,2.73932269019004
1325,2021,-1.1753654642426217
1325,2022,-0.9367538484945819
1325,2023,0.6775684575298335
1325,2024,-0.6894161251123759
1325,2025,0.36319760756327457
1326,2020,-0.10001424987342787
1326,2021,0.053261094709731886
1326,2022,-0.1259493118060904
1326,2023,-0.20570938565402397
1326,2024,-1.3821457717336538
1326,2025,0.22575063286101524
1336,2020,1.2827530477197682
1337,2020,0.6769385237510245
1337,2021,-0.441517294366821
1337,2022,-0.0662707530250811
1337,2023,0.0648391371103005
1337,2024,-0.1644314641692918
1337,2025,-0.9351037035687357
1338,2020,-0.18758992781757441
1338,2021,-0.015770714231636052
1338,2022,-0.3230162792904846
1338,2023,0.024076602862391536
1338,2024,-0.8169398198061391
1338,2025,-0.807577663106414
1339,2020,-0.20485399344452768
1339,2021,-0.2563609422088893
1339,2022,0.40569972058291826
1339,2023,0.9936691891861664
1339,2024,-0.28601045647553663
1339,2025,-0.4427561644974738
1340,2020,-0.509784783868633
1340,2021,-0.2099307101550883
1340,2022,-0.23661129489124705
1340,2023,0.23544977881628754
1340,2024,-0.346369764241553
1340,2025,-0.8406632308159399
1341,2020,0.0744736926233223
1341,2021,0.3986653644017137
1341,2022,0.22128263619336705
1341,2023,-0.04885055086456647
1341,2024,0.25790047988740694
1341,2025,-0.23069206653804833
1342,2020,-0.006280684601104292
1342,2021,0.10742255434490172
1342,2022,1.367540749308556
1342,2023,-0.08378821925383652
1342,2024,-0.047560480284568295
1342,2025,-0.38257625285365215
1402,2020,-0.042221867403191254
1402,2021,0.1210747520735537
1402,2022,0.2928477942779361
1402,2023,0.021852751610419857
1402,2024,0.1453350810113818
1402,2025,-0.2945429601314174
1409,2020,0.2775284242176382
1409,2021,0.8157193803401573
1409,2022,-0.09322752810663851
1409,2023,-0.13187124499308972
1409,2024,0.01887350274369282
1409,2025,0.04500758217830125
1410,2020,0.20951903703372243
1410,2021,0.21742198656497574
1410,2022,0.24388414318299756
1410,2023,-0.12735472002657536
1410,2024,-0.06719085116014027
1410,2025,-0.12376748569895486
1413,2020,-0.21834805850975808
1413,2021,0.2861642707695815
1413,2022,-0.18861182459735626
1413,2023,-0.25265297109308116
1413,2024,0.4696741709737042
1413,2025,-0.20420562869597952
1414,2020,1.250403483183369
1414,2021,0.5481882098004153
1414,2022,-0.0944818548722185
1414,2023,0.004201463829625438
1414,2024,0.6062856424883174
1414,2025,-0.9741258091872327
1416,2020,-0.31276101244247184
1416,2021,-0.011757387219045422
1416,2022,-0.06543341722508375
1416,2023,0.2992652191357475
1416,2024,0.2830066405382495
1416,2025,-0.18479275038652362
1417,2020,0.19983036746535957
1417,2021,0.5273575045421969
1417,2022,0.006696052307905716
1417,2023,-0.29910764815731716
1417,2024,-0.33799196673765486
1417,2025,-0.3387130275567327
1418,2020,0.32814931923494883
1418,2021,0.7458959240288144
1418,2022,0.3854560491779182
1418,2023,0.7011658338001486
1418,2024,0.5358648711159552
1418,2025,-1.074202554298659
1419,2020,0.03147492669472019
1419,2021,0.06518152982802194
1419,2022,-0.0854370040414279
1419,2023,0.37542709631681936
1419,2024,-0.03711090611251227
1419,2025,1.1503588378439147
1423,2020,0.7388900012413282
1423,2021,0.5960638631485696
1423,2022,0.0931970765333533
1423,2023,0.46495542766993786
1423,2024,0.3264002566593426
1423,2025,0.16363003938673393
1432,2020,0.14564529126263281
1432,2021,-0.2939872911384173
1432,2022,-0.11734972218603787
1432,2023,0.7560339908542516
1432,2024,0.16641514269051821
1432,2025,-0.3570958789304967
1434,2020,-0.08752854050721269
1434,2021,-0.05913471267967382
1434,2022,-0.0956070455103241
1434,2023,0.025384336511990676
1434,2024,-0.4833059305607362
1434,2025,-0.435826914274891
1435,2020,2.1501197612202922
1435,2021,0.3280724552993571
1435,2022,0.6635941233074959
1435,2023,-0.1633236957291671
1435,2024,-0.394789320020682
1435,2025,-1.2632962307688431
1436,2020,0.1862757869919888
1436,2021,0.7293085672122182
1436,2022,0.19805907956289479
1436,2023,0.7721843356665469
1436,2024,1.006210661675466
1436,2025,-0.9420541273847264
1437,2020,-0.01584110718655409
1437,2021,0.16556792404711243
1437,2022,0.0760359634856005
1437,2023,0.33868689456201057
1437,2024,0.2689911721906812
1437,2025,0.09347073887421228
1438,2020,-0.15786574807685397
1438,2021,0.4860209823670555
1438,2022,0.053255701362982306
1438,2023,0.04299488059347879
1438,2024,1.0097682109936308
1438,2025,-1.3939296399204923
1439,2020,0.05486384389396808
1439,2021,-0.3371671898518448
1439,2022,-0.19000437734428813
1439,2023,0.2486205456879304
1439,2024,0.5431558414847287
1439,2025,-0.31956271102509404
1440,2020,0.6224071707807131
1440,2021,0.8897459435423983
1440,2022,-0.6518890692432125
1440,2023,-0.11126918658165316
1440,2024,-0.12652840684063404
1440,2025,-0.16283642690875202
1441,2020,-0.07165716941829364
1441,2021,0.13811740564986644
1441,2022,-0.3209325160941785
1441,2023,-0.040223887460529385
1441,2024,0.0007270817386974881
1441,2025,-0.8342483853561834
1442,2020,0.03171211212795132
1442,2021,0.4830967819755867
1442,2022,0.9388774936301179
1442,2023,0.18651345135904662
1442,2024,1.3015030028753025
1442,2025,-2.3422618948753096
1443,2020,0.27803643115162613
1443,2021,0.6949237953762872
1443,2022,0.39710929462646366
1443,2023,0.5577597642613298
1443,2024,0.19240637310001013
1443,2025,-0.4473638491590171
1444,2020,0.4844342600393678
1444,2021,-0.29191906944307006
1444,2022,-0.09568082032791501
1444,2023,0.09697706441734386
1444,2024,-0.2725613923299531
1444,2025,-1.1591863419814221
1445,2020,0.9226401514588954
1445,2021,0.5862040648214469
1445,2022,0.06876174398500744
1445,2023,0.4624452363134169
1445,2024,-0.19573225199381192
1445,2025,-0.5290342042913712
1446,2020,-0.3152510375685158
1446,2021,0.21480045528107475
1446,2022,-0.2195567825338206
1446,2023,0.4063594679746211
1446,2024,0.22254060764348807
1446,2025,-2.365806297345158
1447,2020,0.3452704356498472
1447,2021,0.265913570437015
1447,2022,-0.5329841706980488
1447,2023,0.06033512152815139
1447,2024,-0.20544843945273894
1447,2025,-0.8262765595028719
1449,2020,0.3877779699399349
1449,2021,-1.3471575600632382
1449,2022,-0.6396477715456506
1449,2023,0.4290557595799913
1449,2024,0.2232136257164682
1449,2025,-2.0872616147038268
1451,2020,-0.46640623832209144
1451,2021,0.4236562817504399
1451,2022,0.08555907987464345
1451,2023,-0.03068205297520829
1451,2024,0.1696210502437227
1451,2025,-0.30453526044999646
1452,2020,-0.017931568760632316
1452,2021,0.6548363062364014
1452,2022,-0.3983280472586195
1452,2023,0.03530749482003895
1452,2024,-0.13407585174873302
1452,2025,-0.7081967804527463
1453,2020,0.19398050919702398
1453,2021,0.00848288796605941
1453,2022,0.7342095441380289
1453,2023,-0.038836632180920205
1453,2024,-0.026038281490803946
1453,2025,-0.5170922326021736
1454,2020,0.22688848563647881
1454,2021,0.8961063704999017
1454,2022,-0.06603100621032164
1454,2023,0.5050256658721329
1454,2024,-0.15483439584001826
1454,2025,-0.3784651729493958
1455,2020,0.4245979247229862
1455,2021,0.7597422979737694
1455,2022,-0.7625862734397941
1455,2023,0.1574764826499054
1455,2024,-0.29794462658759774
1455,2025,-0.6670328830213511
1456,2020,0.3365313362588794
1456,2021,0.6358177567239324
1456,2022,-0.4917651443380792
1456,2023,0.10860652091721866
1456,2024,-0.12104607189607974
1456,2025,-0.6099726204309572
1457,2020,0.2680567876980924
1457,2021,0.4340580045641965
1457,2022,0.12473658678780965
1457,2023,0.108338416117114
1457,2024,0.2522147458784839
1457,2025,-0.431527674794251
1459,2020,0.3556743498180294
1459,2021,0.6823779177545414
1459,2022,-0.7876559750380143
1459,2023,0.33725681054337997
1459,2024,-0.08847261719666584
1459,2025,0.5481563358725526
1460,2020,-0.0036686644600762556
1460,2021,-0.42204310766912734
1460,2022,-0.544835776100873
1460,2023,0.08283735734514022
1460,2024,-0.1401465105383516
1460,2025,-0.44303830324777993
1463,2020,0.011357777580475365
1463,2021,0.2763046777146838
1463,2022,0.038438465665381054
1463,2023,0.4505665851407409
1463,2024,0.6698076309493566
1463,2025,-0.5223299788834666
1464,2020,-0.5696442499977538
1464,2021,-0.2893441482345113
1464,2022,-0.156478850749623
1464,2023,0.04104153466201243
1464,2024,0.4523323299982587
1464,2025,-0.9631001285955527
1465,2020,-0.05441407391109304
1465,2021,-0.02940324048741807
1465,2022,0.23824330854762468
1465,2023,0.12184906667847603
1465,2024,0.12002693439734026
1465,2025,-0.21608659778647457
1466,2020,1.3200329548997793
1466,2021,-0.34809404561199814
1466,2022,-0.30612419914873445
1466,2023,0.23304904135163645
1466,2024,-0.18397885064442585
1466,2025,0.3505538320045696
1467,2020,1.2286353226404492
1467,2021,-0.584804426055062
1467,2022,-0.36465087650666206
1467,2023,-0.015506685467224236
1467,2024,-0.16134203294829222
1467,2025,-1.1728493802806434
1468,2020,0.5548457775217415
1468,2021,-0.19927306525773664
1468,2022,0.05306022362440462
1468,2023,0.19481912307750582
1468,2024,-0.17227420980795302
1468,2025,-0.47018701839324406
1470,2020,-0.22268861774047952
1470,2021,0.027649770753063695
1470,2022,0.07442959722044061
1470,2023,0.14012138944721458
1470,2024,0.19802073612751267
1470,2025,0.34202468850464174
1471,2020,1.2393695021627524
1471,2021,0.5677079742945798
1471,2022,-0.1889449631457411
1471,2023,1.4060974328694893
1471,2024,-0.48403164852465896
1471,2025,-1.3215584888805647
1472,2020,-2.1788896878231525
1472,2021,-0.2051818926437946
1472,2022,-0.7922774178197332
1472,2023,1.9784997771599937
1472,2024,0.11891172681223536
1472,2025,1.0364029376999735
1473,2020,-0.4699191460439628
1473,2021,-0.017541884010524363
1473,2022,0.2707141969144492
1473,2023,0.7071806900579519
1473,2024,0.33527183736705574
1473,2025,-0.8266971960896473
1474,2020,0.46429633513327234
1474,2021,0.32744043596977057
1474,2022,-0.3882101855394144
1474,2023,0.062125252095049946
1474,2024,0.12876490969076732
1474,2025,-0.3246673845121599
1475,2020,3.0415918902152588
1475,2021,0.8691908789430421
1475,2022,0.46312249400689737
1475,2023,-0.8425495530233904
1475,2024,0.586872293200832
1475,2025,-1.3638696329317659
1476,2020,-0.010594708479240407
1476,2021,0.8163677684159637
1476,2022,-0.47361410898196404
1476,2023,0.3890726036312224
1476,2024,-0.14592523297547716
1476,2025,-0.5997607125376667
1477,2020,0.3634913786939729
1477,2021,0.5706816145990455
1477,2022,-0.022994074390558585
1477,2023,0.8189228394888771
1477,2024,-0.05942866163750425
1477,2025,-0.05342932107536234
1503,2020,0.2516774642058145
1503,2021,0.17448296713820352
1503,2022,0.2424339210789823
1503,2023,1.2060911581834222
1503,2024,0.746746395837082
1503,2025,-0.353459991998313
1504,2020,0.13275936227161328
1504,2021,0.2534622434099649
1504,2022,-0.12866725835043522
1504,2023,0.9721942944164652
1504,2024,0.29759688047388844
1504,2025,1.482289012444115
1506,2020,-0.5812658108895892
1506,2021,0.5329846052457692
1506,2022,0.2729511698583405
1506,2023,-0.0677490540528827
1506,2024,-0.5306474776074063
1506,2025,-0.3016276567561591
1512,2020,-0.07546796171573651
1512,2021,-0.23894481042880744
1512,2022,0.2374086829167476
1512,2023,-0.0661723736552967
1512,2024,-1.1880470117174278
1512,2025,0.3423288890755708
1513,2020,1.6960865052149494
1513,2021,-0.3496628840952606
1513,2022,0.7765392274059763
1513,2023,1.1257771445542852
1513,2024,0.4393283122559692
1513,2025,-0.029769746463105578
1514,2020,0.8657556347513016
1514,2021,0.04126294074193367
1514,2022,0.40410889459319277
1514,2023,1.886118422570507
1514,2024,0.4049967226648258
1514,2025,-0.004672250666402932
1515,2020,-0.06787461362537703
1515,2021,-0.44399027239857514
1515,2022,-1.0459499541079385
1515,2023,0.9208306552568166
1515,2024,-1.0119301463895245
1515,2025,-0.194503434248645
1516,2020,0.7530862764618477
1516,2021,0.14073577365786044
1516,2022,-0.23676274478826445
1516,2023,0.03472638598161985
1516,2024,-0.04244911194347869
1516,2025,0.21367738404763556
1517,2020,0.7911138990108696
1517,2021,1.1006352791145866
1517,2022,-0.4741715991180832
1517,2023,-0.44649935738503116
1517,2024,-0.15921395551793774
1517,2025,-0.6489553013797253
1519,2020,1.0927850899607685
1519,2021,-0.5843177823391447
1519,2022,0.5324353142562598
1519,2023,3.470067863784036
1519,2024,0.9790691734830799
1519,2025,1.052886016569645
1521,2020,-0.1770515394034652
1521,2021,-0.5453775314097116
1521,2022,-0.23333254042677867
1521,2023,0.41692460712855794
1521,2024,-0.627955901151256
1521,2025,-0.6202142124528093
1522,2020,-0.46159011708398195
1522,2021,-0.22508072642118554
1522,2022,0.6490144227965191
1522,2023,0.8397395695213541
1522,2024,0.8127278178490663
1522,2025,-0.6769419389007482
1524,2020,0.057706329301877524
1524,2021,0.21841441678001466
1524,2022,1.391470834031598
1524,2023,0.672329326437172
1524,2024,0.32133656020354034
1524,2025,-0.689093432067181
1525,2020,0.3351004710354216
1525,2021,-0.11684405299710565
1525,2022,-0.02595904130489945
1525,2023,0.570283642594005
1525,2024,-0.4054091315383936
1525,2025,0.25495825134847316
1526,2020,1.1117385447361823
1526,2021,0.06411975056408975
1526,2022,-0.10204936249722199
1526,2023,-0.3626266396281212
1526,2024,-0.6328087994413865
1526,2025,-1.0502261263418309
1527,2020,-0.28500260509589154
1527,2021,0.13448269594214185
1527,2022,0.02270952747448272
1527,2023,0.10746838732903119
1527,2024,0.16124602318871292
1527,2025,-0.5929115768864248
1528,2020,0.03160260554572716
1528,2021,0.4260887859131023
1528,2022,-0.28573061533820937
1528,2023,0.23205639738955527
1528,2024,0.4867374739997474
1528,2025,-0.03380191929327532
1529,2020,-0.10046799526831086
1529,2021,0.6402631269110055
1529,2022,-0.08460997956479659
1529,2023,0.9593253981945733
1529,2024,-0.535747579254616
1529,2025,-0.6595659410321033
1530,2020,0.19180620623925032
1530,2021,0.23068981045711456
1530,2022,-0.046564072144625206
1530,2023,0.20349686551776203
1530,2024,-0.0476129961242112
1530,2025,-0.19109460756298782
1531,2020,-0.26655035958100876
1531,2021,0.3250054371147111
1531,2022,-0.1417127843049733
1531,2023,0.08485623315715349
1531,2024,0.09590266201974809
1531,2025,-0.4955856771954141
1532,2020,0.07274456248444269
1532,2021,0.08372706672457043
1532,2022,-0.09753092508409718
1532,2023,0.6749871148335945
1532,2024,-0.38718690282279716
1532,2025,-0.3157311859444926
1533,2020,-0.14224001840570896
1533,2021,0.8114676079742473
1533,2022,-0.27632905115783885
1533,2023,0.15318896689249276
1533,2024,-0.6558086978412049
1533,2025,-0.6394381954562323
1535,2020,0.003396113882329301
1535,2021,0.3508364929385611
1535,2022,0.26108413732939084
1535,2023,0.5853775715602247
1535,2024,0.26869811000990235
1535,2025,-0.2775853493533233
1536,2020,-0.13453419713553366
1536,2021,-0.2755855092616199
1536,2022,-0.44433371123079246
1536,2023,-0.2866202358374024
1536,2024,0.11794339424431881
1536,2025,-0.318206634432896
1537,2020,0.049104090227374046
1537,2021,0.08013690262519756
1537,2022,0.0700713152516366
1537,2023,0.06648633716039158
1537,2024,0.4102238571954282
1537,2025,-0.4383874029683707
1538,2020,-0.965108101315731
1538,2021,0.5544161544730848
1538,2022,-0.7746561521977633
1538,2023,1.2372482270229834
1538,2024,-0.36485118741943096
1538,2025,-0.32164637396787094
1539,2020,-0.023202866366252652
1539,2021,0.19574963579904667
1539,2022,0.4319281678939424
1539,2023,-0.218899582810962
1539,2024,-0.11716781535433356
1539,2025,-0.7203804231583941
1540,2020,-0.35114047841936574
1540,2021,0.042772932824872184
1540,2022,0.0674417796900586
1540,2023,0.30152923066389486
1540,2024,1.4175042541077347
1540,2025,-1.3470647654559895
1541,2020,0.6377671195133937
1541,2021,-0.30281760096390664
1541,2022,-0.40207312924099897
1541,2023,-0.01774088095875293
1541,2024,-0.3161951905249342
1541,2025,-0.3815079240956828
1558,2020,0.20303623945575755
1558,2021,0.16536473416058184
1558,2022,-0.21299370962537292
1558,2023,-0.12254171462925058
1558,2024,0.04696715037814558
1558,2025,-0.017442927240168497
1560,2020,-0.040504583420688786
1560,2021,0.7697526728836805
1560,2022,0.26751405863867556
1560,2023,0.9285474985667219
1560,2024,0.8871265955337588
1560,2025,0.4104476496740317
1563,2020,-0.17182444967964625
1563,2021,0.3874450673781336
1563,2022,-0.46594240720399543
1563,2023,1.0459584641852275
1563,2024,-0.5643643765953552
1563,2025,-0.7055834164467109
1565,2020,-1.2961229598321644
1568,2020,0.1963887547804968
1568,2021,-0.03677293872103083
1568,2022,0.1191696997969527
1568,2023,0.7520464149551302
1568,2024,-0.3286094868519419
1568,2025,-0.5487591639791681
1569,2020,0.18850353338419595
1570,2020,0.012000118056067741
1580,2020,-0.629369704357888
1582,2020,0.04094510970176342
1582,2021,-0.2725393168211428
1582,2022,-0.1604158629123179
1582,2023,0.7347303843984132
1582,2024,0.22159546283915488
1582,2025,-0.7458944793204458
1583,2020,0.24257085032815673
1583,2021,0.13426377775820783
1583,2022,0.037105506661151345
1583,2023,0.2310985715060963
1583,2024,-0.04700263628399467
1583,2025,-0.7055354818211841
1584,2020,0.6420099093159366
1586,2020,0.6746507098572249
1587,2020,0.9456998354715389
1587,2021,0.16084078752682127
1587,2022,-0.2463861584420974
1587,2023,0.1637153734848524
1587,2024,0.7104972143377605
1587,2025,0.7469377496829862
1589,2020,0.47853733136306253
1589,2021,-0.5181251522384005
1589,2022,-0.17308428118168528
1589,2023,-0.21368892264494868
1589,2024,-0.6085328396549564
1589,2025,-2.1864820503977387
1590,2020,1.2609925919235458
1590,2021,0.13625085293739178
1590,2022,-0.04247767909942051
1590,2023,0.18350912022018115
1590,2024,-0.3827932793633099
1590,2025,0.32351658845874526
1591,2020,-0.5192973205105504
1593,2020,0.6421151577873986
1595,2020,-0.6305626719445507
1597,2020,-0.13350127691753844
1597,2021,-0.016800837901887546
1597,2022,-0.13985422647910964
1597,2023,-0.16342967566783453
1597,2024,0.8252256266073734
1597,2025,-1.0203385528198106
1598,2020,1.8364687977972767
1598,2021,-1.3007654481927933
1598,2022,-0.38407185236542274
1598,2023,-0.2778191454537235
1598,2024,-0.44007986514184094
1598,2025,-0.6040530278321874
1599,2020,-0.1581623867453089
1603,2020,0.0442519570808019
1603,2021,-0.10736571091367964
1603,2022,-0.0014140658056114265
1603,2023,0.7047727305063616
1603,2024,-0.07048330244778209
1603,2025,0.18841183887937032
1604,2020,0.566136654212965
1604,2021,0.4060256386900479
1604,2022,-0.09657953806744213
1604,2023,0.3223331354478655
1604,2024,0.04933749335520002
1604,2025,-0.22707451626777872
1605,2020,0.49234061743578733
1605,2021,0.6146106941781713
1605,2022,1.0993781190479355
1605,2023,-0.3377794407485425
1605,2024,-0.7747131486214792
1605,2025,0.5325893269806518
1608,2020,0.6281786532642295
1608,2021,0.839832255666043
1608,2022,-0.6688239750694105
1608,2023,0.7978530604666348
1608,2024,0.35387436515913656
1608,2025,0.9635542322908542
1609,2020,1.1589890745476386
1609,2021,0.42288086678011216
1609,2022,-0.26898573309331314
1609,2023,0.9992909965192691
1609,2024,0.5362440226488514
1609,2025,-0.2714940604122148
1611,2020,0.37047132186156606
1611,2021,0.920250977029348
1611,2022,-0.7123199174989359
1611,2023,0.4167623121098295
1611,2024,-0.04398777820222212
1611,2025,-0.5997367369168977
1612,2020,1.0269749879119194
1612,2021,0.7411733911016378
1612,2022,-0.6774519948376826
1612,2023,1.0661183976437527
1612,2024,0.47581870596772957
1612,2025,0.20890228811737013
1614,2020,0.34245109591494394
1614,2021,0.02548888221084678
1614,2022,0.05108855576268778
