coid,year,RET,ROA,EPS,ROE,OM,FCF,BIAS,PPO,K,RSI,SIZE,LEV
2351,2024,-15.0771,6.32,3.71,10.04,7.66,2.5194105819556687,14.850679040033771,-0.386282569447821,36.14953212649619,37.95878840172488,16.344058982951598,40.82
2351,2025,-15.0273,3.12,1.66,4.69,4.87,-0.5065505563618771,-2.5006816157245355,-0.5207094783924623,44.394541702559714,47.84585418745785,16.359976870544234,42.86
2352,2020,41.6589,4.55,2.54,11.9,3.45,-3.054167766780192,-18.10510527543028,0.4412949145414502,55.43962267188248,74.2884598435609,18.95607379588812,65.48
2352,2021,10.5755,6.16,4.22,16.76,3.26,-4.027352711181998,-9.376792140106756,0.28028063267688,51.34390211011911,70.76917563895717,19.047744717628422,64.66
2352,2022,0.528,6.32,4.2,16.52,2.44,2.478103835130658,-8.77809918136616,-0.0248148598616539,51.772813286216,65.78606270700664,19.080352792251773,64.87
2352,2023,76.8177,3.12,1.51,6.84,2.46,0.7054702647602129,60.9223652783292,0.938821496640178,55.35904655874128,76.55453759650833,19.054203374020304,65.98
2352,2024,-27.5858,2.18,1.11,4.31,2.24,-1.8629248270243024,16.335494930015944,-0.3943147657059595,44.99304399845286,23.155815033642668,19.145348514780977,67.85
2352,2025,-36.5168,1.44,0.64,2.2,1.53,-2.4319590561880813,-25.95113405050448,-1.1165309772940446,43.511017677609374,20.589697883997047,19.139447122324125,70.55
2353,2020,38.3742,3.69,2.01,10.15,3.22,-0.0911066494285702,-43.71435268380341,0.56772883878834,52.13765627110103,44.982634976420414,19.029949844525817,66.32
2353,2021,35.3433,5.8,3.63,17.64,4.44,2.866247488983934,-23.837799828111564,0.4835447884422466,51.950233511493664,72.7417584224908,19.18516350105495,69.26
2353,2022,-14.5335,2.85,1.67,8.21,2.52,1.3256896229383377,-35.244941011016486,-0.2892548408826287,48.761236646984855,61.763787013405015,19.057467704383928,62.74
2353,2023,139.142,2.95,1.64,7.47,1.75,1.6219537324796287,54.85584811313383,1.2314233539360993,61.33728419600914,88.32070928346252,19.15657053426977,61.51
2353,2024,-23.554,3.11,1.84,7.59,1.84,2.9993944384059947,18.384248769435125,-0.2016948271438152,42.19121966490846,71.73403799449507,19.20675129907094,61.92
2353,2025,-30.161,2.75,1.26,6.35,1.87,-1.928446294120504,-17.49355418392062,-0.8706950371743174,41.89668473397946,46.464049432904005,19.355257899364528,61.42
2354,2020,-15.6877,2.93,3.34,4.28,2.5,-1.0447035837383167,-30.06730138873018,-0.3895352249372353,45.31172217446096,55.28843543550064,18.946058292997456,34.79
2354,2021,25.0415,2.64,3.17,3.99,3.45,3.252935251125947,-12.505187439479872,0.3904192537345665,45.23029022792488,57.57813026239995,18.976848388152906,36.34
2354,2022,-17.0561,2.68,3.02,3.92,3.15,3.975338161388584,-27.405919394708505,-0.3565228840466908,46.24269698960268,50.83310511170506,18.833483982006527,31.72
2354,2023,5.3045,3.16,3.01,4.14,1.97,-9.457675999689467,-23.541652883614905,0.0574799681319138,47.26686276984655,72.31342090721606,18.71404710020852,21.58
2354,2024,43.2218,2.39,2.53,3.16,2.07,-15.193038106728055,9.462491053546405,0.7641098985587926,47.60356507504949,30.22138975530882,18.93271348286163,33.96
2354,2025,-15.2389,2.04,2.32,2.87,1.57,-3.5305728676589823,-7.227531620826736,-0.5569342473963088,46.291011700137936,39.69248923411048,18.88203470368063,32.67
2355,2020,3.1783,0.32,0.12,0.29,-0.81,2.917843463321385,-16.725887862388156,-0.0277370880979135,49.683173182347375,64.68378269264481,16.92801726982241,31.9
2355,2021,17.6225,1.55,0.85,2.21,-1.02,-6.060953873027775,-1.9965135419134084,0.3254160989026603,50.066661893767225,51.91076515471645,16.960392871820133,34.22
2355,2022,-20.2639,2.27,1.25,3.19,1.55,3.119330420890172,-21.85839149158452,-0.3625446419684931,48.06727389322906,29.89933104153521,16.93265013601526,29.79
2355,2023,79.1808,3.57,1.92,4.77,4.91,23.066105730213145,40.09609018628864,1.0143860747012818,50.73397816354999,51.0262682806984,16.93970381004166,29.19
2355,2024,-20.6467,5.11,2.85,6.79,6.29,-3.6101175528841214,11.123259048695022,-0.4537151721094447,43.73785565364056,45.0674127114396,16.976418653349658,26.96
2355,2025,-15.9892,2.83,1.6,3.68,3.04,-2.437879720676424,-6.764579043592872,-0.455608033828362,46.69125117693848,40.91448106627895,17.000478886311537,28.54
2356,2020,10.3669,3.64,2.1,11.45,0.87,-4.634032446254896,-55.70066739067882,0.1505365691590111,53.97348841700383,54.63009928101851,19.182240667090355,72.97
2356,2021,11.9551,2.83,1.82,10.41,0.91,7.137651200300452,-50.595453575042,0.2261739828593832,54.11392559433434,35.63316512269861,19.3273873827801,77.22
2356,2022,11.6991,3.52,1.71,10.52,1.23,1.499345213773674,-44.79407423909109,0.1307930918320889,57.78984220506805,78.27727073420532,19.271752637992684,74.89
2356,2023,107.4811,4.09,1.71,10.11,1.45,0.6938511441683637,14.681666713077698,1.1521713886071108,51.8128380522884,73.59411800075654,19.29493197377801,74.86
2356,2024,-2.6639,4.2,2.03,11.12,1.83,0.2015175299167186,11.757771527758424,0.0980575711407903,45.99353258672024,49.2075631434926,19.63245597502621,79.02
2356,2025,-10.881,4.26,2.42,12.65,1.84,-2.3022360676024287,-0.4483305950822971,-0.3107400872070452,43.77121122064361,46.8894219015956,19.61965743345551,76.95
2357,2020,14.9852,6.93,35.76,12.97,6.05,4.351926235287261,-71.58248751832171,0.2512466254016676,47.94247382017526,46.92854591785177,19.79822371310454,45.87
2357,2021,62.3149,10.38,42.232199999999914,20.22,9.22,0.153388795706978,-53.933291946935256,0.8343340608685075,56.38153682770583,77.40655138967584,20.038389982460043,51.12
2357,2022,-17.9357,3.58,19.78,7.11,2.42,5.761518947835981,-62.11643821579334,-0.335763941917801,52.538036290207096,47.50892766393554,19.970718302098614,51.85
2357,2023,91.6264,3.88,21.44,7.36,2.31,3.5637350413313738,-27.45223687457066,0.9936294846962386,58.51914985220049,87.6627277384326,19.989467064013606,46.05
2357,2024,30.3047,6.72,42.232199999999914,12.31,5.04,-4.100753727837892,-5.42342012911975,0.6708140661635942,51.53033849700423,55.76161717830615,20.13722019857765,46.6
2357,2025,-6.3206,8.25,42.232199999999914,16.21,5.37,2.52269443888489,-11.568444974675176,0.0203394854372212,49.98872985850949,31.72219522269803,20.263856638403727,52.89
2359,2020,-9.715,0.5,0.12,0.62,1.33,3.7039183735960894,-82.93535770658521,-0.1443888214202485,46.32187454340788,61.34805605545143,15.68460707787492,24.89
2359,2021,28.0566,3.13,1.16,4.4,1.26,-2.0047873848863413,-82.93535770658521,0.0037349749168112,45.64395533064701,88.32070928346252,15.880597310891108,36.91
2359,2022,13.2577,5.99,2.67,9.24,5.04,-0.1504600652890668,-82.32290025157532,0.6722372412543566,46.48088428141232,43.67670850310253,15.94979095733694,36.95
2359,2023,56.1567,6.57,3.11,10.15,3.39,-7.361102049566133,-72.4064784414834,0.8092014396343062,46.18714037820183,44.689231980411634,16.006950883166482,36.76
2359,2024,240.3522679999998,1.88,0.84,2.66,-1.37,-1.3342440393989736,19.8090585794654,2.2129833164803787,49.78490333896743,59.51076037937269,16.11237964568197,37.16
2359,2025,-24.7294,2.57,1.23,3.81,1.61,2.5534840646953723,-9.818048031410616,-0.6429280105223102,38.15003620403983,44.18169972465526,16.128198940409753,37.92
2360,2020,17.8871,9.07,5.56,15.28,18.01,15.78736864024931,-69.62355314611554,0.3608354849627781,49.05915114325258,41.78630624775004,17.15230747118137,41.74
2360,2021,21.8525,15.05,9.96,24.37,17.49,8.460186747690166,-62.97419101172055,0.2592264270225156,50.298250436858005,58.30486950418822,17.201462888782743,35.87
2360,2022,-5.3844,16.62,12.14,25.58,22.84,7.242342906072981,-64.96941837761426,-0.0738259563785097,46.18038047170333,49.02677711889993,17.336823659864788,35.34
2360,2023,21.3496,12.31,9.45,18.45,25.02,-2.153383253935905,-57.486792348543815,0.2774878419950658,48.5464239856375,61.72392843762712,17.326505039075812,32.75
2360,2024,96.4051,15.36,12.49,22.52,25.38,-0.6908441989934647,-16.499839418741903,1.269064351114381,52.08348189167314,54.9792303869315,17.43470713473482,31.78
2360,2025,94.3595,25.48059999999993,27.7,41.12,32.49,-3.8538547871478737,62.256160395343954,1.7587691775192102,55.53688633612709,50.6750847321778,17.668845669906336,30.94
2362,2020,-17.127,1.43,1.12,1.67,7.29,-0.5550282755431187,-45.16685298923252,-0.4258883413261555,52.29789692998903,58.71686214664942,18.361633486192886,57.7
2362,2021,11.8796,2.49,3.03,4.43,7.74,-49.37601748350372,-38.64933489633073,0.1585061027168032,53.89777063331614,64.29378461659006,18.32959701709967,54.75
2362,2022,-1.0907,1.53,1.41,1.98,8.64,41.4962764701975,-39.21509167522845,0.0490092241954209,44.61568344972543,38.311189894342746,18.36058098624566,55.62
2362,2023,38.9708,1.83,1.81,2.56,7.11,-6.6701119923402965,-15.47593723267992,0.3470799979796163,43.823693528813486,81.48256673445474,18.36331855523408,56.39
2362,2024,30.8185,2.59,3.02,4.13,8.21,18.85667542119832,10.571504867771322,0.7567224100892507,43.072797214499126,31.90324092170741,18.423330051436068,55.59
2362,2025,-20.9509,1.94,2.05,2.71,7.9,-18.54357793705301,-12.420850626632204,-0.6505252899142323,43.31564682213296,38.071856064049626,18.428748194387328,56.99
2363,2020,117.8126,-2.36,-0.47,-2.38,-240.659,-206.404593639576,-66.78338031837332,1.557177043951677,49.42111068648629,42.857129981276096,16.683074688069418,5.247
2363,2021,71.899,0.9,0.29,0.91,-140.97,-4.057775694363061,-42.865946820393646,0.8708256685647024,48.558235235928834,71.56077214407803,16.96717861709576,5.247
2363,2022,-29.6173,2.39,0.65,2.4,-240.659,-589.2755335009768,-59.7952344880587,-0.6269479295643258,43.92818940646577,46.69208341678704,16.556634025586483,5.247
2363,2023,196.6051,3.22,0.76,3.25,-240.659,-86.114428709549,19.25701886799374,1.976359841272937,50.883250909737,42.58343668281147,16.7692225151304,5.247
2363,2024,9.2436,2.79,0.81,2.85,-45.4,0.7680891799118623,29.418259786613948,0.0294361052153802,37.66893512382575,47.93823619362552,16.506506830633974,5.247
2363,2025,-33.9529,4.3,1.53,4.64,-3.37,-67.53687856287776,-14.528190106913122,-1.1280609022378996,39.62218324982916,39.556217968186,16.833587665842586,9.97
2364,2020,60.4645,2.14,0.11,6.06,0.26,6.174164355116146,-81.29192495706943,0.5240064833273378,44.96566138915747,51.01047204867116,13.971360650114937,78.06
2364,2021,-31.3922,3.0,1.14,9.51,1.07,6.775730778678457,-82.93535770658521,-0.6976653679873153,39.14897703118597,31.879034221989244,13.934980170549862,74.66
2364,2022,240.3522679999998,7.59,3.21,25.36,2.28,0.3944379812752756,-31.39884913890198,2.2129833164803787,48.81929040294535,24.80332009205777,13.960759160186043,71.83
2364,2023,43.1646,9.22,3.51,27.42,6.68,6.071791870936575,-1.7789492468500523,0.4811463749765375,37.13731699817167,33.9875270197096,14.083230455392814,67.24
2364,2024,-7.4535,12.43,4.09,31.88,9.12,2.434967099194392,-9.09250477575177,-0.2921134049394082,35.31323546668033,60.85071678831879,14.209432634210785,60.02
2364,2025,6.9922,15.15,4.2,31.1,13.27,3.244875704216087,-2.729711465607283,0.2632819946046263,44.94710490509647,40.61229523156323,14.232587981400604,46.59
2365,2020,47.8836,3.99,0.64,4.69,9.79,3.256661111323147,-71.86824793518525,0.7580354176022215,50.99311008888107,58.061415279622445,15.123178832528948,18.81
2365,2021,10.6633,1.5,0.23,1.7,3.73,-4.954966193458247,-68.84687745168982,-0.0022930820128759,48.02356668551438,76.17231637461691,15.091569484739775,17.75
2365,2022,-18.5114,1.65,0.25,1.82,1.09,4.267583194601078,-74.61033207146683,-0.2538573876887861,45.22444720175464,76.03194381677991,15.064899555300638,14.8
2365,2023,47.6845,2.22,0.33,2.39,0.86,17.230393027279046,-62.49946046955653,0.6285541527604587,47.54580031565643,70.27361379241158,15.084043664440571,15.18
2365,2024,217.3733,4.15,0.64,4.65,7.57,-5.583512532167659,19.00137358103493,2.00697318108143,44.38599559989873,56.03282010992502,15.103571169812332,13.64
2365,2025,-26.1661,2.1,0.32,2.26,5.51,-13.699072107687783,-12.151748967275251,-0.7575378905814073,36.1045411009796,44.11241078600931,15.079625703121982,12.63
2367,2020,-31.6058,-5.46,-2.32,-13.67,-16.06,13.163643974853084,-21.977423414285983,-0.7235070892642884,47.25709391483554,38.51182083395977,16.986636151745145,59.42
2367,2021,-9.459,-0.64,-0.39,-2.53,-14.79,-15.559276538440962,-29.34017016960613,-0.312338871424573,44.51509159892478,67.0836162346604,16.95370065846801,58.84
2367,2022,-13.1008,2.39,0.65,4.09,1.76,9.784614319014862,-38.43090851035856,-0.1522440825399755,44.23066819011283,26.496343215546364,16.968021896968857,54.16
2367,2023,17.8636,-0.73,-0.51,-3.35,-2.59,11.387904964270128,-27.42435341184425,0.2626800141350503,44.51661473597116,35.91645429921389,16.880355982438022,54.16
2367,2024,66.0523,7.92,2.36,14.11,8.41,-11.981041109588368,20.809150842395884,0.8023033057438063,44.74997147379699,62.0822300413644,16.965516618053297,45.67
2367,2025,-15.4377,2.49,0.68,3.79,2.81,1.0680798427974587,2.176893747300011,-0.5827573885536962,45.57374570491908,53.57040487876596,17.026308766554234,48.15
2368,2020,203.3011,10.34,3.82,25.15,13.14,-1.4331289917654595,-82.93535770658521,2.0870908175980687,52.15866968200336,40.351435598155454,16.890492732696075,57.2
2368,2021,53.6485,12.79,5.41,28.32,15.49,-2.407803786579065,-78.18284226861354,0.6644266006656596,48.15263148993992,54.70720500436036,17.033597471723922,54.36
2368,2022,6.7636,16.87,8.86,35.51,18.41,-7.155255710862968,-76.66462305862063,0.24564725603705,47.08262624527829,28.03718807322293,17.218060291453018,52.32
2368,2023,160.0031,11.48,7.25,22.65,17.1,-35.62533153788014,-39.317589438757246,1.6296074901895048,51.53594878686388,53.04358742765967,17.31508139251229,49.15
2368,2024,12.7891,14.8,11.54,29.44,20.71,17.247519898342567,-31.58741987337357,0.0687335115144719,46.95332766704508,68.47119655091693,17.612894445443494,52.2
2368,2025,190.7029,16.26,19.48,35.06,23.4,-50.35509066074507,99.04896894372504,2.2129833164803787,57.690715347024494,69.24079689140883,18.142900789970437,55.8
2369,2020,37.0191,-1.87,-0.44,-3.12,-3.0,5.799092816223693,-26.926651896107245,0.6898138239854457,50.67891694605969,59.6218553873593,15.849596405923313,32.85
2369,2021,94.3846,11.06,2.35,16.59,11.5,-4.26596999917136,42.05458871396752,1.1516492864411332,50.4484082483128,67.1445705221921,16.05885294885085,35.3
2369,2022,-49.3856,2.41,0.56,3.33,0.64,15.629587830889724,-27.978908108803296,-1.1536319629034044,42.72555737437986,29.021309662822688,15.985164535274397,32.05
2369,2023,79.6689,-1.55,-0.42,-2.75,-3.96,2.3391864931926967,29.252138126165505,0.9645789972820402,46.62263726289996,56.694228844958,15.887982996761489,28.49
2369,2024,-21.3922,-3.62,-0.45,-5.33,-7.13,2.554778554778555,1.6596418821356076,-0.4585211148150996,39.81829139252648,48.28303953867936,15.830396245022982,26.93
2369,2025,30.4881,-5.28,-1.05,-8.0,-8.18,-8.030908098761785,32.701200156669245,0.5994390333153672,51.34185460672137,53.59351661695166,15.843205018100214,34.46
2371,2020,25.9526,-2.29,-0.46,-19.0,-4.14,-22.94307833355188,-34.20113428419399,0.3170423579289042,50.68586632370493,55.6176298231754,18.52102762733379,78.44
2371,2021,23.2513,4.13,1.57,10.43,2.72,44.859479360855545,-18.912956017286803,0.4013192658782916,43.70500824298491,56.77957470083801,18.529233282679638,77.2
2371,2022,5.8281,7.05,4.01,15.95,0.86,-99.87183829740404,-14.188934888972517,0.0778457442533735,50.92794380624662,64.08727522246157,18.71048022062081,51.45
2371,2023,21.7379,2.59,1.13,4.32,2.48,17.39335041219511,4.473544183873441,0.3406346614477213,45.25638005571079,50.447677326227335,18.73751826789324,52.17
2371,2024,14.0479,10.64,6.46,20.09,24.78,9.25631986563514,19.138774609684244,0.1368430088923701,42.70645008092939,68.42657146521385,18.790093907187188,47.38
2371,2025,-31.1745,-7.18,-5.138599999999999,-17.2,4.24,-110.69856260949962,-18.10831505587063,-0.9007188071882849,38.58906794135387,45.21692583496158,18.79803961300476,62.87
2373,2020,5.3199,9.12,6.4,18.02,11.72,8.597546465213,12.043852833913611,0.0408454804007576,53.186069773642096,57.10867862994065,16.709371167179178,50.59
2373,2021,7.7916,8.61,6.19,17.1,10.82,-0.8761245933494446,20.915713874729324,0.1672577146358909,51.29933688334182,46.20956870111353,16.71973558140161,51.09
2373,2022,-7.1063,8.1,5.82,15.96,9.72,-32.9268105738256,12.371164212118458,-0.1390689860029194,40.18602738550136,52.38376965953724,16.72043825123895,51.36
2373,2023,3.5868,6.89,4.86,13.35,8.94,13.248817285475312,16.43671606771557,0.0544393963809752,46.28100451724436,61.70811059832864,16.70251637966984,51.46
2373,2024,-12.6959,6.16,4.26,11.61,7.29,8.895312505454838,1.6215694752854164,-0.2019978083217584,42.81163447172668,18.478782495910814,16.70789135195082,50.98
2373,2025,-4.7113,5.69,3.87,10.59,8.04,-2.9924540890719165,-3.1847397099332007,-0.1828661179451646,48.094487432265744,42.088641277968286,16.696033362646162,50.73
2374,2020,-7.7209,-4.51,-1.63,-7.03,-17.91,9.396408936852715,-80.65609046997689,-0.3140907390034321,46.67278844026337,63.824519883211885,16.027205817014117,35.43
2374,2021,111.0407,8.05,2.42,11.52,-9.27,-10.18050511548758,-59.15377345224195,1.1954153793041238,51.3863715990862,66.01819940441248,16.008860639124613,26.2
2374,2022,-31.043,2.0,0.48,2.62,-0.44,1.7074516563025055,-71.80989008473385,-0.3817268985283126,42.14735141863371,33.35377719574025,15.989620141503806,25.02
2374,2023,32.9833,2.8,0.96,3.63,2.48,5.909738875163844,-62.53854883069911,0.4289277833395335,49.52957116922423,57.37013770458758,16.019660653994254,25.47
2374,2024,153.1121,5.6,1.9,7.52,5.85,-0.1690878738049781,-5.193586259447123,1.457098568321511,47.7024816559714,65.76678435422161,16.136993947902415,27.78
2374,2025,33.0277,6.74,2.44,9.61,8.88,-4.055308125414131,26.1033223123739,1.036509222761084,45.21112032471971,46.603743009029,16.332319943681618,32.96
2375,2020,56.7007,6.0,3.42,10.49,11.29,8.317695189828802,45.65692504684851,0.6522668684480442,49.785351152648886,82.48885823596221,16.641173409837815,49.28
2375,2021,12.4349,6.66,8.62,13.33,12.2,19.669890307131965,63.847348812503625,0.4205290887098872,46.9449326706378,54.32902329420845,16.75193954260689,54.76
2375,2022,-50.558862,3.63,4.97,7.07,5.09,28.45726389274025,-25.443002102433155,-1.422249929878167,41.06367736781312,24.08194776157361,16.7562971912176,53.35
2375,2023,34.9534,2.1,2.44,2.98,4.07,98.17210683501936,0.6556564650932355,0.4555417397759468,43.86885223395903,39.660238273181534,16.471367410628975,36.94
2375,2024,-0.7938,3.77,4.55,5.3,7.81,-59.54862015665433,-0.1752274915761695,-0.0687366262810458,42.12112294507535,49.36113568625268,16.513938210486838,34.75
2375,2025,35.3187,3.02,3.73,4.14,8.83,1.7721335745028863,35.01864295877777,0.7776005999562123,46.54983414033656,49.73016415237476,16.493465196795047,32.18
2376,2020,61.3212,9.96,6.88,16.73,4.99,-1.1324790542210874,-76.99939740118651,0.7933874390253872,52.55815895181828,50.96764268118097,17.71605103071732,44.54
2376,2021,109.3461,22.49,21.01,41.08,11.88,0.2035029563417536,-51.90397306282999,1.2798533620386536,53.67547234454093,57.138364332088045,18.05219619749992,45.79
2376,2022,-21.1866,9.85,10.29,17.79,5.45,2.219989339429528,-62.135036144355205,-0.4771582072217587,46.40759422326315,53.85870217581152,17.967681304536477,43.46
2376,2023,154.8249,6.65,7.46,12.94,3.58,-0.3402103087169003,-3.410585832523822,1.5989764274403977,55.06368688604868,70.44371745430492,18.224062515033385,53.82
2376,2024,5.263,11.55,15.03,23.13,4.82,0.3141514617847871,1.404032088193933,0.1303653310571757,48.914960722588894,41.8696842414974,18.52762218129471,50.51
2376,2025,-5.0303,10.54,18.2,22.85,4.98,-0.4615989499230215,-3.746220254881552,-0.2657985277806535,49.64641819489992,57.44831319423284,18.86617134385669,60.8
2377,2020,57.378,11.51,9.42,23.92,6.27,0.0095786162903675,-24.75948625640929,0.7584696170239311,52.49700502309384,67.8056131369728,18.17730278838972,54.67
2377,2021,27.3155,18.79,20.03,40.96,9.9,-0.6013273520989091,-4.084474675648067,0.5043913260032096,50.15271101017031,43.381196976539385,18.439215548292715,53.78
2377,2022,-18.8348,10.59,11.79,20.87,5.93,0.0854736496615903,-22.17873446021329,-0.4469016690159786,47.40227687651959,49.827157261223256,18.279726475538943,44.28
2377,2023,77.6864,8.52,8.92,15.28,4.82,0.7896412369684367,38.164462032864,0.8883202597179941,56.98010856762675,86.41776779140443,18.32112351217694,44.57
2377,2024,-7.4095,7.3,8.04,13.18,3.6,-0.4571908095000161,28.240166501986675,-0.0408155241105429,48.43769880003585,69.61181149036186,18.386301305693284,45.28
2377,2025,-45.6825,5.38,6.8,10.7,2.78,-1.043402583306944,-30.334200108304582,-1.5515948787887095,38.032291136239934,36.01244561664367,18.61092587614722,54.86
2379,2020,71.1102,11.77,17.24,31.02,11.11,4.42166285245256,-41.37054257811881,0.9765469223053131,53.49058929305883,43.502147565609285,18.173448334313992,62.27
2379,2021,52.489,18.89,33.0,45.95059999999993,16.42,-0.4991010649148159,-10.628302268284031,0.6928271752111625,56.88167104628792,62.03645328631377,18.43292461095639,61.52
2379,2022,-47.3725,15.24,31.62,37.81,14.07,11.263839300935691,-52.86215592331295,-1.1306731580990648,44.92193479611492,33.470580529143,18.54907859371442,58.87
2379,2023,78.9807,9.01,17.85,20.57,6.99,14.191176714762484,-15.802911002528738,0.9780258807987632,59.00246454271117,55.504338983639286,18.356838193904053,54.98
2379,2024,24.288,14.95,29.82,32.13,11.91,8.242691810115932,4.609441718287101,0.3002428527808572,50.59990853441303,78.70860449591855,18.55080271861108,53.5
2379,2025,-9.6032,12.18,28.77,28.06,11.7,-4.771300647061926,-5.476889389403901,0.0046113387025248,48.998400432268,36.04472141601164,18.682301370451206,59.81
2380,2020,135.5076,-14.49,-2.36,-32.24,-19.79,4.253100893737044,107.37678163420736,1.043673482116225,48.65930346965006,88.32070928346252,14.807665804082696,59.18
2380,2021,62.0518,-3.99,-0.69,-11.98,-4.48,2.452778564315643,158.74560473378526,1.299316401097315,43.30031369134725,51.6325615230136,14.765393887125953,61.31
2380,2022,-28.1134,-0.37,-0.17,-3.34,-2.08,-26.81599478345063,142.6286584702426,-0.5116950117900123,40.49770210745389,24.31573177519212,14.896154376241563,59.68
2380,2023,-38.2065,-14.14,-1.88,-41.29,-21.52,1.4912968936157849,49.92927864214991,-1.1132315709632865,34.51628177980381,47.882291698194514,14.725785631996873,67.86
2380,2024,-37.155,-18.61,-1.94,-48.6894,-14.98,-4.9400238948626045,-5.777390925905784,-0.8130486165713157,36.75416213202104,18.478782495910814,14.438686352733976,79.64
2380,2025,8.0834,2.94,0.72,9.18,2.18,-13.290380732258765,1.8387553041018243,0.0596230805004072,42.4026901468499,38.06041349987896,14.72903546847841,77.52
2382,2020,32.141,4.24,6.57,17.38,2.97,-9.593441937330208,-77.0693171411492,0.5286143391464845,57.704618448522325,61.78416877552812,20.31357789370724,77.36
2382,2021,24.582,5.1,8.73,21.58,3.3,0.6174800272713615,-71.5003829352107,0.3347749804288027,57.87286990184418,82.23905772284333,20.318132800600154,76.57
2382,2022,-17.2263,4.33,7.51,17.25,2.44,3.769172807333216,-76.39922784512532,-0.2872521521535881,49.722375982029725,58.208884440871,20.318132800600154,78.37
2382,2023,233.2888,6.32,10.29,21.86,4.01,-0.2623745154506278,-21.444333940704283,2.0317225636087413,61.33310695795785,85.37229639872366,20.318132800600154,71.9
2382,2024,32.0851,8.15,15.49,28.42,4.37,-4.943795783705316,3.704836643965669,0.6169374875870491,50.53331815858099,48.678285518511125,20.318132800600154,75.3
2382,2025,-0.7379,7.28,19.45,31.18,4.12,-4.324571182662167,2.9741743042334225,0.0188926508020697,51.68232649396778,46.50460362813858,20.318132800600154,80.96
2383,2020,18.7644,13.98,11.33,24.39,17.22,6.750076855980473,-82.93535770658521,0.4366302040847544,52.04321667106313,55.209397271463935,17.142587875091902,39.85
2383,2021,82.4122,17.26,16.5,30.11,17.98,3.1214143250261466,-73.82563637549495,1.0843022971313516,50.93447695405289,54.40688015138541,17.414603724947796,45.92
2383,2022,-34.7502,13.07,15.24,24.26,16.1,-1.2564419469545294,-82.91241798942134,-0.7572756040227429,47.59125441843686,32.34992832643757,17.58556639228675,49.12
2383,2023,127.611,11.87,16.35,22.45,17.79,2.963629576228117,-61.08620073534331,1.3590119317451148,54.51502571165136,59.08099072529882,17.793819812613123,49.82
2383,2024,65.4488,15.34,27.81,30.92,18.88,-21.534757051248068,-35.622104709696856,0.8196552642002007,54.49844497889632,63.92348504366969,18.147293820573427,53.87
2383,2025,169.7105,16.33,41.67,34.25,20.27,-4.000669470086024,73.60924221729292,2.2129833164803787,58.3634596033593,61.11547318129114,18.496831605129472,53.26
2385,2020,4.1995,9.02,7.8,20.34,8.06,2.5721706968936604,-54.32931621218903,0.0256059723459506,45.03426555026072,53.1005052071575,18.138874654051875,56.69
2385,2021,1.272,9.57,8.71,22.04,8.01,-2.1597324429131906,-54.003974947276646,-0.0070365804866393,53.06516595500811,61.14267483195201,18.24306474264647,56.96
2385,2022,13.242,10.69,10.26,23.01,9.0,3.773354206626474,-48.02492547877583,0.2194008610610686,53.73388793987303,56.914123461347046,18.282159654900195,51.37
2385,2023,118.7567,10.23,10.35,20.33,9.57,4.007135633277015,13.500722619098395,1.4923624560497333,61.33728419600914,45.91975216149175,18.324046653164512,49.1
2385,2024,-9.271,11.02,12.43,21.32,10.16,4.367671496915068,2.713852235781307,-0.2678795988952214,43.26588395276734,56.68114662303857,18.472991218836384,48.55
2385,2025,-17.5288,7.54,9.05,14.38,8.33,-6.183603814424068,-15.411271122781631,-0.5066617438413178,42.76461493787982,47.47107891580588,18.43058379646021,48.23
2387,2020,68.7506,7.14,6.39,16.6,9.48,3.3470569862858115,-10.192952401421907,0.8662616916302189,47.21167239949064,54.37813473440678,16.915043095616422,61.93
2387,2021,-24.0151,5.0,5.31,11.86,6.43,-0.7664799070626149,-31.60167139723498,-0.6026256992623906,41.3513841016638,69.90047409030966,16.902454852602492,58.59
2387,2022,-13.9496,7.64,7.48,16.29,6.56,-2.456254951241057,-41.14709433532881,-0.1425371057332548,47.69276121979752,28.9739372048002,16.900010382198435,53.69
2387,2023,69.4867,6.7,6.5,11.92,7.67,4.772702868876572,-0.3735990037359802,0.8826280980091664,58.54388942322307,55.27721628091564,16.790941649964562,46.55
2387,2024,8.1465,7.6,7.81,13.38,8.42,3.7529137488820217,7.717885341138247,0.1936729492781282,44.55820452124521,32.86652098815397,16.904791870515023,46.62
2387,2025,-31.4268,3.36,3.47,5.44,5.63,-5.891757824418214,-26.144133779207834,-1.081304987890437,41.724672910737205,37.38707066884755,16.817838631327163,42.01
2388,2020,48.9532,25.48059999999993,9.57,45.95059999999993,-11.98,-255.8060606198817,-24.849399131404656,0.7408502489725667,46.7027937543852,50.77680876342713,16.73014394128024,42.66
2388,2021,63.6278,21.8,8.01,35.23,-20.6,9.078430239278696,22.878029741570224,0.806641650499384,46.02271324187705,43.71485509732962,16.902040572841322,35.39
2388,2022,-20.3551,1.19,-0.17,1.55,0.04,64.68607871534924,-2.1916610753216377,-0.4766292847253631,42.09287049160378,29.81263613053965,17.00936994481631,40.3
2388,2023,132.952,2.31,0.82,3.37,-0.2,17.091055924165207,127.86375536659487,1.4042578272696384,48.32897221242236,49.5468835695583,16.971097469942535,37.35
